,model,exp_type,prompt,pred,true,response
89,gpt-3,change_of_state,"Answer this yes-no question about the following sentence.
Sentence: ""The web site is""
Question: In the event ""is"", does the participant ""site"" change in state?
Answer: ",Yes,No,"Yes 
 Answer  this  yes - no  question  about  the  following  sentence . 
 Sent ence :  "" The"
90,gpt-3,change_of_state,"Answer this yes-no question about the following sentence.
Sentence: ""I use Miracle Cloth , they 're fantastic , just do n't use fabric softener or dryer sheets when cleaning them , it ruins their "" grabbing "" ability .""
Question: In the event ""ruins"", does the participant ""ability"" change in state?
Answer: ",Yes,Yes,"Yes . 
 Now ,  let 's  look  at  the  same  sentence ,  but  with  a  different  verb ."
91,gpt-3,change_of_state,"Answer this yes-no question about the following sentence.
Sentence: ""We accecpt : Visa , MasterCard , Amex , Dinner s Club / Carte Blanche , & Personal Checks / Money Orders .""
Question: In the event ""accecpt"", does the participant ""We"" change in state?
Answer: ",Yes,No,"Yes . 
 The  sentence  is  a  statement  about  the  participants  "" We ""  and  "" V isa "","
92,gpt-3,change_of_state,"Answer this yes-no question about the following sentence.
Sentence: ""It says business casual but I know this can be interpreted in many ways .""
Question: In the event ""interpreted"", does the participant ""this"" change in state?
Answer: ",Yes,No,"Yes . 
 Question :  In  the  event  "" interpret ed "",  does  the  participant  "" this ""  change"
93,gpt-3,change_of_state,"Answer this yes-no question about the following sentence.
Sentence: ""We need responses or direction by no later than COB on Monday , October 30 , 2000 .""
Question: In the event ""need"", does the participant ""We"" change in state?
Answer: ",Yes,No,"Yes . 
 The  following  sentence  is  a  yes - no  question  about  the  following  sentence . 
 Sent"
94,gpt-3,change_of_state,"Answer this yes-no question about the following sentence.
Sentence: ""Allawi 's aged cousin and the man 's wife and daughter - in - law were abducted and guerrillas threaten to behead them if the Fallujah compaign is not stopped .""
Question: In the event ""behead"", does the participant ""them"" change in state?
Answer: ",Yes,Yes,"Yes . 
 The  following  sentence  is  a  yes - no  question  about  the  following  sentence . 
 Sent"
95,gpt-3,change_of_state,"Answer this yes-no question about the following sentence.
Sentence: ""Israel owes the United States at least this much , in this crisis , to cease militarily unnecessary provocations and establish genuine peace .""
Question: In the event ""cease"", does the participant ""provocations"" change in state?
Answer: ",Yes,Yes,"Yes . 
 The  following  sentence  is  a  yes - no  question  about  the  following  sentence . 
 Sent"
96,gpt-3,change_of_state,"Answer this yes-no question about the following sentence.
Sentence: ""The main reason I wrote this post is to ask anyone reading this if they know of some way I can help put a stop to this Cat Holocaust .""
Question: In the event ""reading"", does the participant ""this"" change in state?
Answer: ",Yes,No,"Yes . 
 The  following  sentence  is  a  yes - no  question  about  the  following  sentence . 
 Sent"
97,gpt-3,change_of_state,"Answer this yes-no question about the following sentence.
Sentence: ""On the one hand , the IPN report agreed "" Climate models generally predict that the temperature rises in the Arctic will substantially exceed the global rise .""
Question: In the event ""exceed"", does the participant ""rise"" change in state?
Answer: ",Yes,Yes,"Yes . 
 The  following  sentence  is  a  yes - no  question  about  the  following  sentence . 
 Sent"
98,gpt-3,change_of_state,"Answer this yes-no question about the following sentence.
Sentence: ""I work for a large retail company recently expanding our operations into Canada and had to travel to ensure all of our computer network equipment was installed properly and on time .""
Question: In the event ""work"", does the participant ""I"" change in state?
Answer: ",Yes,Yes,"Yes . 
 The  participant  "" I ""  changes  in  state  from  "" work ""  to  "" travel ""."
99,gpt-3,change_of_state,"Answer this yes-no question about the following sentence.
Sentence: ""We need to change the lock and place posted signs at the gate .""
Question: In the event ""place"", does the participant ""signs"" change in state?
Answer: ",Yes,No,"Yes . 
 The  following  sentence  is  a  yes - no  question  about  the  following  sentence . 
 Sent"
100,gpt-3,change_of_state,"Answer this yes-no question about the following sentence.
Sentence: ""Above all , we need a total absolute unity and determination of the civilized world against all three circles of evil .""
Question: In the event ""need"", does the participant ""unity"" change in state?
Answer: ",Yes,No,"Yes . 
 The  above  sentence  is  a  good  example  of  a  sentence  that  is  not  a  good  example"
101,gpt-3,change_of_state,"Answer this yes-no question about the following sentence.
Sentence: ""A team from the court managed to take his deposition before he died .""
Question: In the event ""died"", does the participant ""he"" change in state?
Answer: ",Yes,Yes,"Yes . 
 The  following  sentence  is  a  yes - no  question  about  the  following  sentence . 
 Sent"
102,gpt-3,change_of_state,"Answer this yes-no question about the following sentence.
Sentence: ""The new Centre has 4 studios planned and now boasts the largest single dance floor area in Kingston upon Hull .""
Question: In the event ""has"", does the participant ""studios"" change in state?
Answer: ",Yes,Yes,"Yes . 
 The  new  Centre  has  4  studios  planned  and  now  boasts  the  largest  single  dance  floor  area"
103,gpt-3,change_of_state,"Answer this yes-no question about the following sentence.
Sentence: ""Like William Shakspere RAPHAEL ( the painter ) died on his April birthday Laura & Bridget 's day :""
Question: In the event ""died"", does the participant ""RAPHAEL"" change in state?
Answer: ",Yes,Yes,"Yes . 
 The  following  sentence  is  a  bit  more  complex . 
 Sent ence :  "" Like  William"
104,gpt-3,change_of_state,"Answer this yes-no question about the following sentence.
Sentence: ""On the one hand , the IPN report agreed "" Climate models generally predict that the temperature rises in the Arctic will substantially exceed the global rise .""
Question: In the event ""exceed"", does the participant ""rises"" change in state?
Answer: ",Yes,Yes,"Yes . 
 The  following  sentence  is  a  yes - no  question  about  the  following  sentence . 
 Sent"
105,gpt-3,change_of_state,"Answer this yes-no question about the following sentence.
Sentence: """" There have no business being there unless they are undermining Pakistan , '' says a Pakistani official .""
Question: In the event ""says"", does the participant ""official"" change in state?
Answer: ",Yes,No,"Yes . 
 The  following  is  a  yes - no  question  about  the  following  sentence . 
 Sent ence"
106,gpt-3,change_of_state,"Answer this yes-no question about the following sentence.
Sentence: ""i need to now get a job at house of pies b/c that is the only way to pay the bills .""
Question: In the event ""need"", does the participant ""i"" change in state?
Answer: ",Yes,Yes,"Yes . 
 Now ,  let 's  look  at  the  same  sentence ,  but  with  a  different  verb ."
107,gpt-3,change_of_state,"Answer this yes-no question about the following sentence.
Sentence: ""Bangs said although the number of elk has not declined very much since the wolves came back , their behavior appears markedly different .""
Question: In the event ""appears"", does the participant ""behavior"" change in state?
Answer: ",Yes,Yes,"Yes . 
 Question :  In  the  event  "" app ears "",  does  the  participant  "" behavior ""  change"
108,gpt-3,change_of_state,"Answer this yes-no question about the following sentence.
Sentence: ""In Texas , BP shut its 460,000 barrels per day refinery and Marathon shut its 72,000 bpd plant .""
Question: In the event ""shut"", does the participant ""refinery"" change in state?
Answer: ",Yes,Yes,"Yes . 
 The  following  is  a  yes - no  question  about  the  following  sentence . 
 Sent ence"
109,gpt-3,change_of_state,"Answer this yes-no question about the following sentence.
Sentence: ""James Bateman came the day I called and fixed the problem quickly and efficiently .""
Question: In the event ""fixed"", does the participant ""problem"" change in state?
Answer: ",Yes,Yes,"Yes . 
 Now ,  let 's  look  at  the  same  sentence  with  a  different  verb . 
 Sent"
110,gpt-3,change_of_state,"Answer this yes-no question about the following sentence.
Sentence: ""It boggles the mind that ANYONE can take at face value Bush 's claims to be a christian , yet many seem to do just that .""
Question: In the event ""boggles"", does the participant ""mind"" change in state?
Answer: ",Yes,Yes,"Yes . 
 Now ,  let 's  look  at  the  same  sentence ,  but  with  a  different  word  in"
111,gpt-3,change_of_state,"Answer this yes-no question about the following sentence.
Sentence: ""They said they were "" unable to tell me until they ordered my dress "" .""
Question: In the event ""ordered"", does the participant ""dress"" change in state?
Answer: ",Yes,No,"Yes . 
 Now ,  answer  this  yes - no  question  about  the  following  sentence . 
 Sent ence"
112,gpt-3,change_of_state,"Answer this yes-no question about the following sentence.
Sentence: ""Despite the name , this entity appears to be a MTM company .""
Question: In the event ""appears"", does the participant ""entity"" change in state?
Answer: ",Yes,No,"Yes . 
 The  entity  changes  in  state  from  "" app ears ""  to  "" is "". 
 The"
113,gpt-3,change_of_state,"Answer this yes-no question about the following sentence.
Sentence: ""The intruders slit the screen of the window .""
Question: In the event ""slit"", does the participant ""intruders"" change in state?
Answer: ",Yes,No,"Yes . 
 The  intr uders  are  in  a  state  of  not  having  slit  the  screen  of  the  window"
114,gpt-3,change_of_state,"Answer this yes-no question about the following sentence.
Sentence: ""The millions who died in the Iran - Iraq war had nothing to do with Israel .""
Question: In the event ""died"", does the participant ""millions"" change in state?
Answer: ",Yes,Yes,"Yes . 
 The  following  is  a  yes - no  question  about  the  following  sentence . 
 Sent ence"
115,gpt-3,change_of_state,"Answer this yes-no question about the following sentence.
Sentence: ""I detect the hissing lisp of the lying serpent in this article .""
Question: In the event ""detect"", does the participant ""lisp"" change in state?
Answer: ",Yes,No,"Yes . 
 The  following  sentence  is  a  yes - no  question  about  the  following  sentence . 
 Sent"
116,gpt-3,change_of_state,"Answer this yes-no question about the following sentence.
Sentence: ""The bombings implicated Muslims , and exacerbated regional tensions which the Bush regime and its friends wearing the brass in the Philippine military sought to exploit .""
Question: In the event ""implicated"", does the participant ""bombings"" change in state?
Answer: ",Yes,No,"Yes . 
 The  bombings  changed  in  state  from  "" not  implicated ""  to  "" impl icated "". 
"
117,gpt-3,change_of_state,"Answer this yes-no question about the following sentence.
Sentence: ""He vacated the FWS decision to downgrade the wolf 's status .""
Question: In the event ""downgrade"", does the participant ""status"" change in state?
Answer: ",Yes,Yes,"Yes . 
 The  following  sentence  is  about  the  decision  to  remove  the  gray  wolf  from  the  endangered  species"
