,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response,Unnamed: 0,Unnamed: 0.1
245,jurassic-large,object-control-passive,Avery,William,False,pushed,to come,William,other,"You will be given a context and a question.
Context: Avery was pushed by William to come.

Question: Who pushed someone to come?
Answer: William
Question: Who was pushed to come?
Answer: Avery
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: Avery was pushed by William to come.\n\nQuestion: Who pushed someone to come?\nAnswer: William\nQuestion: Who was pushed to come?\nAnswer: Avery\nQuestion: Who came?\nAnswer: ', '(Both')",245.0,245.0
246,jurassic-large,object-control-passive,Avery,William,False,pushed,to go,William,other,"You will be given a context and a question.
Context: Avery was pushed by William to go.

Question: Who pushed someone to go?
Answer: William
Question: Who was pushed to go?
Answer: Avery
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: Avery was pushed by William to go.\n\nQuestion: Who pushed someone to go?\nAnswer: William\nQuestion: Who was pushed to go?\nAnswer: Avery\nQuestion: Who went?\nAnswer: ', '(Both')",246.0,246.0
247,jurassic-large,object-control-passive,Avery,William,False,pushed,to read,William,Avery,"You will be given a context and a question.
Context: Avery was pushed by William to read.

Question: Who was pushed to read?
Answer: Avery
Question: Who pushed someone to read?
Answer: William
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: Avery was pushed by William to read.\n\nQuestion: Who was pushed to read?\nAnswer: Avery\nQuestion: Who pushed someone to read?\nAnswer: William\nQuestion: Who read?\nAnswer: ', '(A')",247.0,247.0
248,jurassic-large,object-control-passive,Avery,William,False,pushed,to run,William,Avery,"You will be given a context and a question.
Context: Avery was pushed by William to run.

Question: Who was pushed to run?
Answer: Avery
Question: Who pushed someone to run?
Answer: William
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: Avery was pushed by William to run.\n\nQuestion: Who was pushed to run?\nAnswer: Avery\nQuestion: Who pushed someone to run?\nAnswer: William\nQuestion: Who ran?\nAnswer: ', '(A')",248.0,248.0
249,jurassic-large,object-control-passive,Avery,William,False,pushed,to call,William,Avery,"You will be given a context and a question.
Context: Avery was pushed by William to call.

Question: Who pushed someone to call?
Answer: William
Question: Who was pushed to call?
Answer: Avery
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: Avery was pushed by William to call.\n\nQuestion: Who pushed someone to call?\nAnswer: William\nQuestion: Who was pushed to call?\nAnswer: Avery\nQuestion: Who called?\nAnswer: ', '(A')",249.0,249.0
250,jurassic-large,object-control-passive,Casey,Avery,False,told,to come,Avery,Avery,"You will be given a context and a question.
Context: Casey was told by Avery to come.

Question: Who was told to come?
Answer: Casey
Question: Who told someone to come?
Answer: Avery
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: Casey was told by Avery to come.\n\nQuestion: Who was told to come?\nAnswer: Casey\nQuestion: Who told someone to come?\nAnswer: Avery\nQuestion: Who came?\nAnswer: ', '(A')",250.0,250.0
251,jurassic-large,object-control-passive,Casey,Avery,False,told,to go,Avery,Avery,"You will be given a context and a question.
Context: Casey was told by Avery to go.

Question: Who told someone to go?
Answer: Avery
Question: Who was told to go?
Answer: Casey
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: Casey was told by Avery to go.\n\nQuestion: Who told someone to go?\nAnswer: Avery\nQuestion: Who was told to go?\nAnswer: Casey\nQuestion: Who went?\nAnswer: ', '(A')",251.0,251.0
252,jurassic-large,object-control-passive,Casey,Avery,False,told,to read,Avery,Avery,"You will be given a context and a question.
Context: Casey was told by Avery to read.

Question: Who told someone to read?
Answer: Avery
Question: Who was told to read?
Answer: Casey
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: Casey was told by Avery to read.\n\nQuestion: Who told someone to read?\nAnswer: Avery\nQuestion: Who was told to read?\nAnswer: Casey\nQuestion: Who read?\nAnswer: ', '(A')",252.0,252.0
253,jurassic-large,object-control-passive,Casey,Avery,False,told,to run,Avery,other,"You will be given a context and a question.
Context: Casey was told by Avery to run.

Question: Who was told to run?
Answer: Casey
Question: Who told someone to run?
Answer: Avery
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: Casey was told by Avery to run.\n\nQuestion: Who was told to run?\nAnswer: Casey\nQuestion: Who told someone to run?\nAnswer: Avery\nQuestion: Who ran?\nAnswer: ', '(No')",253.0,253.0
254,jurassic-large,object-control-passive,Casey,Avery,False,told,to call,Avery,Avery,"You will be given a context and a question.
Context: Casey was told by Avery to call.

Question: Who told someone to call?
Answer: Avery
Question: Who was told to call?
Answer: Casey
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: Casey was told by Avery to call.\n\nQuestion: Who told someone to call?\nAnswer: Avery\nQuestion: Who was told to call?\nAnswer: Casey\nQuestion: Who called?\nAnswer: ', '(A')",254.0,254.0
255,jurassic-large,object-control-passive,Casey,Avery,False,ordered,to come,Avery,other,"You will be given a context and a question.
Context: Casey was ordered by Avery to come.

Question: Who ordered someone to come?
Answer: Avery
Question: Who was ordered to come?
Answer: Casey
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: Casey was ordered by Avery to come.\n\nQuestion: Who ordered someone to come?\nAnswer: Avery\nQuestion: Who was ordered to come?\nAnswer: Casey\nQuestion: Who came?\nAnswer: ', '(Both')",255.0,255.0
256,jurassic-large,object-control-passive,Casey,Avery,False,ordered,to go,Avery,other,"You will be given a context and a question.
Context: Casey was ordered by Avery to go.

Question: Who ordered someone to go?
Answer: Avery
Question: Who was ordered to go?
Answer: Casey
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: Casey was ordered by Avery to go.\n\nQuestion: Who ordered someone to go?\nAnswer: Avery\nQuestion: Who was ordered to go?\nAnswer: Casey\nQuestion: Who went?\nAnswer: ', '(You')",256.0,256.0
257,jurassic-large,object-control-passive,Casey,Avery,False,ordered,to read,Avery,other,"You will be given a context and a question.
Context: Casey was ordered by Avery to read.

Question: Who was ordered to read?
Answer: Casey
Question: Who ordered someone to read?
Answer: Avery
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: Casey was ordered by Avery to read.\n\nQuestion: Who was ordered to read?\nAnswer: Casey\nQuestion: Who ordered someone to read?\nAnswer: Avery\nQuestion: Who read?\nAnswer: ', '(No')",257.0,257.0
258,jurassic-large,object-control-passive,Casey,Avery,False,ordered,to run,Avery,other,"You will be given a context and a question.
Context: Casey was ordered by Avery to run.

Question: Who ordered someone to run?
Answer: Avery
Question: Who was ordered to run?
Answer: Casey
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: Casey was ordered by Avery to run.\n\nQuestion: Who ordered someone to run?\nAnswer: Avery\nQuestion: Who was ordered to run?\nAnswer: Casey\nQuestion: Who ran?\nAnswer: ', '(No')",258.0,258.0
259,jurassic-large,object-control-passive,Casey,Avery,False,ordered,to call,Avery,Avery,"You will be given a context and a question.
Context: Casey was ordered by Avery to call.

Question: Who ordered someone to call?
Answer: Avery
Question: Who was ordered to call?
Answer: Casey
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: Casey was ordered by Avery to call.\n\nQuestion: Who ordered someone to call?\nAnswer: Avery\nQuestion: Who was ordered to call?\nAnswer: Casey\nQuestion: Who called?\nAnswer: ', '(A')",259.0,259.0
260,jurassic-large,object-control-passive,Casey,Avery,False,called upon,to come,Avery,Avery,"You will be given a context and a question.
Context: Casey was called upon by Avery to come.

Question: Who called upon someone to come?
Answer: Avery
Question: Who was called upon to come?
Answer: Casey
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: Casey was called upon by Avery to come.\n\nQuestion: Who called upon someone to come?\nAnswer: Avery\nQuestion: Who was called upon to come?\nAnswer: Casey\nQuestion: Who came?\nAnswer: ', '(A')",260.0,260.0
261,jurassic-large,object-control-passive,Casey,Avery,False,called upon,to go,Avery,Avery,"You will be given a context and a question.
Context: Casey was called upon by Avery to go.

Question: Who called upon someone to go?
Answer: Avery
Question: Who was called upon to go?
Answer: Casey
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: Casey was called upon by Avery to go.\n\nQuestion: Who called upon someone to go?\nAnswer: Avery\nQuestion: Who was called upon to go?\nAnswer: Casey\nQuestion: Who went?\nAnswer: ', '(A')",261.0,261.0
262,jurassic-large,object-control-passive,Casey,Avery,False,called upon,to read,Avery,Avery,"You will be given a context and a question.
Context: Casey was called upon by Avery to read.

Question: Who was called upon to read?
Answer: Casey
Question: Who called upon someone to read?
Answer: Avery
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: Casey was called upon by Avery to read.\n\nQuestion: Who was called upon to read?\nAnswer: Casey\nQuestion: Who called upon someone to read?\nAnswer: Avery\nQuestion: Who read?\nAnswer: ', '(A')",262.0,262.0
263,jurassic-large,object-control-passive,Casey,Avery,False,called upon,to run,Avery,Avery,"You will be given a context and a question.
Context: Casey was called upon by Avery to run.

Question: Who was called upon to run?
Answer: Casey
Question: Who called upon someone to run?
Answer: Avery
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: Casey was called upon by Avery to run.\n\nQuestion: Who was called upon to run?\nAnswer: Casey\nQuestion: Who called upon someone to run?\nAnswer: Avery\nQuestion: Who ran?\nAnswer: ', '(A')",263.0,263.0
264,jurassic-large,object-control-passive,Casey,Avery,False,called upon,to call,Avery,Avery,"You will be given a context and a question.
Context: Casey was called upon by Avery to call.

Question: Who was called upon to call?
Answer: Casey
Question: Who called upon someone to call?
Answer: Avery
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: Casey was called upon by Avery to call.\n\nQuestion: Who was called upon to call?\nAnswer: Casey\nQuestion: Who called upon someone to call?\nAnswer: Avery\nQuestion: Who called?\nAnswer: ', '(A')",264.0,264.0
265,jurassic-large,object-control-passive,Casey,Avery,False,reminded,to come,Avery,other,"You will be given a context and a question.
Context: Casey was reminded by Avery to come.

Question: Who reminded someone to come?
Answer: Avery
Question: Who was reminded to come?
Answer: Casey
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: Casey was reminded by Avery to come.\n\nQuestion: Who reminded someone to come?\nAnswer: Avery\nQuestion: Who was reminded to come?\nAnswer: Casey\nQuestion: Who came?\nAnswer: ', '(Both')",265.0,265.0
266,jurassic-large,object-control-passive,Casey,Avery,False,reminded,to go,Avery,other,"You will be given a context and a question.
Context: Casey was reminded by Avery to go.

Question: Who reminded someone to go?
Answer: Avery
Question: Who was reminded to go?
Answer: Casey
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: Casey was reminded by Avery to go.\n\nQuestion: Who reminded someone to go?\nAnswer: Avery\nQuestion: Who was reminded to go?\nAnswer: Casey\nQuestion: Who went?\nAnswer: ', '(Both')",266.0,266.0
267,jurassic-large,object-control-passive,Casey,Avery,False,reminded,to read,Avery,other,"You will be given a context and a question.
Context: Casey was reminded by Avery to read.

Question: Who was reminded to read?
Answer: Casey
Question: Who reminded someone to read?
Answer: Avery
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: Casey was reminded by Avery to read.\n\nQuestion: Who was reminded to read?\nAnswer: Casey\nQuestion: Who reminded someone to read?\nAnswer: Avery\nQuestion: Who read?\nAnswer: ', '(No')",267.0,267.0
268,jurassic-large,object-control-passive,Casey,Avery,False,reminded,to run,Avery,other,"You will be given a context and a question.
Context: Casey was reminded by Avery to run.

Question: Who was reminded to run?
Answer: Casey
Question: Who reminded someone to run?
Answer: Avery
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: Casey was reminded by Avery to run.\n\nQuestion: Who was reminded to run?\nAnswer: Casey\nQuestion: Who reminded someone to run?\nAnswer: Avery\nQuestion: Who ran?\nAnswer: ', '(Both')",268.0,268.0
269,jurassic-large,object-control-passive,Casey,Avery,False,reminded,to call,Avery,other,"You will be given a context and a question.
Context: Casey was reminded by Avery to call.

Question: Who was reminded to call?
Answer: Casey
Question: Who reminded someone to call?
Answer: Avery
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: Casey was reminded by Avery to call.\n\nQuestion: Who was reminded to call?\nAnswer: Casey\nQuestion: Who reminded someone to call?\nAnswer: Avery\nQuestion: Who called?\nAnswer: ', '(No')",269.0,269.0
270,jurassic-large,object-control-passive,Casey,Avery,False,urged,to come,Avery,other,"You will be given a context and a question.
Context: Casey was urged by Avery to come.

Question: Who urged someone to come?
Answer: Avery
Question: Who was urged to come?
Answer: Casey
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: Casey was urged by Avery to come.\n\nQuestion: Who urged someone to come?\nAnswer: Avery\nQuestion: Who was urged to come?\nAnswer: Casey\nQuestion: Who came?\nAnswer: ', '(Both')",270.0,270.0
271,jurassic-large,object-control-passive,Casey,Avery,False,urged,to go,Avery,other,"You will be given a context and a question.
Context: Casey was urged by Avery to go.

Question: Who urged someone to go?
Answer: Avery
Question: Who was urged to go?
Answer: Casey
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: Casey was urged by Avery to go.\n\nQuestion: Who urged someone to go?\nAnswer: Avery\nQuestion: Who was urged to go?\nAnswer: Casey\nQuestion: Who went?\nAnswer: ', '(Both')",271.0,271.0
272,jurassic-large,object-control-passive,Casey,Avery,False,urged,to read,Avery,other,"You will be given a context and a question.
Context: Casey was urged by Avery to read.

Question: Who urged someone to read?
Answer: Avery
Question: Who was urged to read?
Answer: Casey
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: Casey was urged by Avery to read.\n\nQuestion: Who urged someone to read?\nAnswer: Avery\nQuestion: Who was urged to read?\nAnswer: Casey\nQuestion: Who read?\nAnswer: ', '(Both')",272.0,272.0
273,jurassic-large,object-control-passive,Casey,Avery,False,urged,to run,Avery,Avery,"You will be given a context and a question.
Context: Casey was urged by Avery to run.

Question: Who urged someone to run?
Answer: Avery
Question: Who was urged to run?
Answer: Casey
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: Casey was urged by Avery to run.\n\nQuestion: Who urged someone to run?\nAnswer: Avery\nQuestion: Who was urged to run?\nAnswer: Casey\nQuestion: Who ran?\nAnswer: ', '(A')",273.0,273.0
274,jurassic-large,object-control-passive,Casey,Avery,False,urged,to call,Avery,Avery,"You will be given a context and a question.
Context: Casey was urged by Avery to call.

Question: Who urged someone to call?
Answer: Avery
Question: Who was urged to call?
Answer: Casey
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: Casey was urged by Avery to call.\n\nQuestion: Who urged someone to call?\nAnswer: Avery\nQuestion: Who was urged to call?\nAnswer: Casey\nQuestion: Who called?\nAnswer: ', '(A')",274.0,274.0
275,jurassic-large,object-control-passive,Casey,Avery,False,asked,to come,Avery,Avery,"You will be given a context and a question.
Context: Casey was asked by Avery to come.

Question: Who asked someone to come?
Answer: Avery
Question: Who was asked to come?
Answer: Casey
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: Casey was asked by Avery to come.\n\nQuestion: Who asked someone to come?\nAnswer: Avery\nQuestion: Who was asked to come?\nAnswer: Casey\nQuestion: Who came?\nAnswer: ', '(A')",275.0,275.0
276,jurassic-large,object-control-passive,Casey,Avery,False,asked,to go,Avery,Avery,"You will be given a context and a question.
Context: Casey was asked by Avery to go.

Question: Who asked someone to go?
Answer: Avery
Question: Who was asked to go?
Answer: Casey
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: Casey was asked by Avery to go.\n\nQuestion: Who asked someone to go?\nAnswer: Avery\nQuestion: Who was asked to go?\nAnswer: Casey\nQuestion: Who went?\nAnswer: ', '(A')",276.0,276.0
277,jurassic-large,object-control-passive,Casey,Avery,False,asked,to read,Avery,other,"You will be given a context and a question.
Context: Casey was asked by Avery to read.

Question: Who asked someone to read?
Answer: Avery
Question: Who was asked to read?
Answer: Casey
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: Casey was asked by Avery to read.\n\nQuestion: Who asked someone to read?\nAnswer: Avery\nQuestion: Who was asked to read?\nAnswer: Casey\nQuestion: Who read?\nAnswer: ', '____')",277.0,277.0
278,jurassic-large,object-control-passive,Casey,Avery,False,asked,to run,Avery,Avery,"You will be given a context and a question.
Context: Casey was asked by Avery to run.

Question: Who was asked to run?
Answer: Casey
Question: Who asked someone to run?
Answer: Avery
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: Casey was asked by Avery to run.\n\nQuestion: Who was asked to run?\nAnswer: Casey\nQuestion: Who asked someone to run?\nAnswer: Avery\nQuestion: Who ran?\nAnswer: ', '(A')",278.0,278.0
279,jurassic-large,object-control-passive,Casey,Avery,False,asked,to call,Avery,Avery,"You will be given a context and a question.
Context: Casey was asked by Avery to call.

Question: Who was asked to call?
Answer: Casey
Question: Who asked someone to call?
Answer: Avery
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: Casey was asked by Avery to call.\n\nQuestion: Who was asked to call?\nAnswer: Casey\nQuestion: Who asked someone to call?\nAnswer: Avery\nQuestion: Who called?\nAnswer: ', '(A')",279.0,279.0
280,jurassic-large,object-control-passive,Casey,Avery,False,persuaded,to come,Avery,other,"You will be given a context and a question.
Context: Casey was persuaded by Avery to come.

Question: Who persuaded someone to come?
Answer: Avery
Question: Who was persuaded to come?
Answer: Casey
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: Casey was persuaded by Avery to come.\n\nQuestion: Who persuaded someone to come?\nAnswer: Avery\nQuestion: Who was persuaded to come?\nAnswer: Casey\nQuestion: Who came?\nAnswer: ', '(Both')",280.0,280.0
281,jurassic-large,object-control-passive,Casey,Avery,False,persuaded,to go,Avery,other,"You will be given a context and a question.
Context: Casey was persuaded by Avery to go.

Question: Who persuaded someone to go?
Answer: Avery
Question: Who was persuaded to go?
Answer: Casey
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: Casey was persuaded by Avery to go.\n\nQuestion: Who persuaded someone to go?\nAnswer: Avery\nQuestion: Who was persuaded to go?\nAnswer: Casey\nQuestion: Who went?\nAnswer: ', '(Both')",281.0,281.0
282,jurassic-large,object-control-passive,Casey,Avery,False,persuaded,to read,Avery,other,"You will be given a context and a question.
Context: Casey was persuaded by Avery to read.

Question: Who was persuaded to read?
Answer: Casey
Question: Who persuaded someone to read?
Answer: Avery
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: Casey was persuaded by Avery to read.\n\nQuestion: Who was persuaded to read?\nAnswer: Casey\nQuestion: Who persuaded someone to read?\nAnswer: Avery\nQuestion: Who read?\nAnswer: ', '(No')",282.0,282.0
283,jurassic-large,object-control-passive,Casey,Avery,False,persuaded,to run,Avery,Avery,"You will be given a context and a question.
Context: Casey was persuaded by Avery to run.

Question: Who was persuaded to run?
Answer: Casey
Question: Who persuaded someone to run?
Answer: Avery
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: Casey was persuaded by Avery to run.\n\nQuestion: Who was persuaded to run?\nAnswer: Casey\nQuestion: Who persuaded someone to run?\nAnswer: Avery\nQuestion: Who ran?\nAnswer: ', '(A')",283.0,283.0
284,jurassic-large,object-control-passive,Casey,Avery,False,persuaded,to call,Avery,Avery,"You will be given a context and a question.
Context: Casey was persuaded by Avery to call.

Question: Who persuaded someone to call?
Answer: Avery
Question: Who was persuaded to call?
Answer: Casey
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: Casey was persuaded by Avery to call.\n\nQuestion: Who persuaded someone to call?\nAnswer: Avery\nQuestion: Who was persuaded to call?\nAnswer: Casey\nQuestion: Who called?\nAnswer: ', '(A')",284.0,284.0
285,jurassic-large,object-control-passive,Casey,Avery,False,convinced,to come,Avery,other,"You will be given a context and a question.
Context: Casey was convinced by Avery to come.

Question: Who convinced someone to come?
Answer: Avery
Question: Who was convinced to come?
Answer: Casey
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: Casey was convinced by Avery to come.\n\nQuestion: Who convinced someone to come?\nAnswer: Avery\nQuestion: Who was convinced to come?\nAnswer: Casey\nQuestion: Who came?\nAnswer: ', '(Both')",285.0,285.0
286,jurassic-large,object-control-passive,Casey,Avery,False,convinced,to go,Avery,other,"You will be given a context and a question.
Context: Casey was convinced by Avery to go.

Question: Who was convinced to go?
Answer: Casey
Question: Who convinced someone to go?
Answer: Avery
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: Casey was convinced by Avery to go.\n\nQuestion: Who was convinced to go?\nAnswer: Casey\nQuestion: Who convinced someone to go?\nAnswer: Avery\nQuestion: Who went?\nAnswer: ', '(Both')",286.0,286.0
287,jurassic-large,object-control-passive,Casey,Avery,False,convinced,to read,Avery,other,"You will be given a context and a question.
Context: Casey was convinced by Avery to read.

Question: Who convinced someone to read?
Answer: Avery
Question: Who was convinced to read?
Answer: Casey
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: Casey was convinced by Avery to read.\n\nQuestion: Who convinced someone to read?\nAnswer: Avery\nQuestion: Who was convinced to read?\nAnswer: Casey\nQuestion: Who read?\nAnswer: ', '(Both')",287.0,287.0
288,jurassic-large,object-control-passive,Casey,Avery,False,convinced,to run,Avery,other,"You will be given a context and a question.
Context: Casey was convinced by Avery to run.

Question: Who convinced someone to run?
Answer: Avery
Question: Who was convinced to run?
Answer: Casey
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: Casey was convinced by Avery to run.\n\nQuestion: Who convinced someone to run?\nAnswer: Avery\nQuestion: Who was convinced to run?\nAnswer: Casey\nQuestion: Who ran?\nAnswer: ', '(Both')",288.0,288.0
289,jurassic-large,object-control-passive,Casey,Avery,False,convinced,to call,Avery,Avery,"You will be given a context and a question.
Context: Casey was convinced by Avery to call.

Question: Who was convinced to call?
Answer: Casey
Question: Who convinced someone to call?
Answer: Avery
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: Casey was convinced by Avery to call.\n\nQuestion: Who was convinced to call?\nAnswer: Casey\nQuestion: Who convinced someone to call?\nAnswer: Avery\nQuestion: Who called?\nAnswer: ', '(A')",289.0,289.0
290,jurassic-large,object-control-passive,Casey,Avery,False,forced,to come,Avery,other,"You will be given a context and a question.
Context: Casey was forced by Avery to come.

Question: Who forced someone to come?
Answer: Avery
Question: Who was forced to come?
Answer: Casey
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: Casey was forced by Avery to come.\n\nQuestion: Who forced someone to come?\nAnswer: Avery\nQuestion: Who was forced to come?\nAnswer: Casey\nQuestion: Who came?\nAnswer: ', '(Both')",290.0,290.0
291,jurassic-large,object-control-passive,Casey,Avery,False,forced,to go,Avery,Avery,"You will be given a context and a question.
Context: Casey was forced by Avery to go.

Question: Who was forced to go?
Answer: Casey
Question: Who forced someone to go?
Answer: Avery
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: Casey was forced by Avery to go.\n\nQuestion: Who was forced to go?\nAnswer: Casey\nQuestion: Who forced someone to go?\nAnswer: Avery\nQuestion: Who went?\nAnswer: ', '(A')",291.0,291.0
292,jurassic-large,object-control-passive,Casey,Avery,False,forced,to read,Avery,Avery,"You will be given a context and a question.
Context: Casey was forced by Avery to read.

Question: Who forced someone to read?
Answer: Avery
Question: Who was forced to read?
Answer: Casey
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: Casey was forced by Avery to read.\n\nQuestion: Who forced someone to read?\nAnswer: Avery\nQuestion: Who was forced to read?\nAnswer: Casey\nQuestion: Who read?\nAnswer: ', '(A')",292.0,292.0
293,jurassic-large,object-control-passive,Casey,Avery,False,forced,to run,Avery,Avery,"You will be given a context and a question.
Context: Casey was forced by Avery to run.

Question: Who was forced to run?
Answer: Casey
Question: Who forced someone to run?
Answer: Avery
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: Casey was forced by Avery to run.\n\nQuestion: Who was forced to run?\nAnswer: Casey\nQuestion: Who forced someone to run?\nAnswer: Avery\nQuestion: Who ran?\nAnswer: ', '(A')",293.0,293.0
294,jurassic-large,object-control-passive,Casey,Avery,False,forced,to call,Avery,Avery,"You will be given a context and a question.
Context: Casey was forced by Avery to call.

Question: Who forced someone to call?
Answer: Avery
Question: Who was forced to call?
Answer: Casey
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: Casey was forced by Avery to call.\n\nQuestion: Who forced someone to call?\nAnswer: Avery\nQuestion: Who was forced to call?\nAnswer: Casey\nQuestion: Who called?\nAnswer: ', '(A')",294.0,294.0
295,jurassic-large,object-control-passive,Casey,Avery,False,pushed,to come,Avery,Avery,"You will be given a context and a question.
Context: Casey was pushed by Avery to come.

Question: Who was pushed to come?
Answer: Casey
Question: Who pushed someone to come?
Answer: Avery
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: Casey was pushed by Avery to come.\n\nQuestion: Who was pushed to come?\nAnswer: Casey\nQuestion: Who pushed someone to come?\nAnswer: Avery\nQuestion: Who came?\nAnswer: ', '(A')",295.0,295.0
296,jurassic-large,object-control-passive,Casey,Avery,False,pushed,to go,Avery,other,"You will be given a context and a question.
Context: Casey was pushed by Avery to go.

Question: Who was pushed to go?
Answer: Casey
Question: Who pushed someone to go?
Answer: Avery
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: Casey was pushed by Avery to go.\n\nQuestion: Who was pushed to go?\nAnswer: Casey\nQuestion: Who pushed someone to go?\nAnswer: Avery\nQuestion: Who went?\nAnswer: ', '(You')",296.0,296.0
297,jurassic-large,object-control-passive,Casey,Avery,False,pushed,to read,Avery,other,"You will be given a context and a question.
Context: Casey was pushed by Avery to read.

Question: Who pushed someone to read?
Answer: Avery
Question: Who was pushed to read?
Answer: Casey
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: Casey was pushed by Avery to read.\n\nQuestion: Who pushed someone to read?\nAnswer: Avery\nQuestion: Who was pushed to read?\nAnswer: Casey\nQuestion: Who read?\nAnswer: ', '(Both')",297.0,297.0
298,jurassic-large,object-control-passive,Casey,Avery,False,pushed,to run,Avery,Avery,"You will be given a context and a question.
Context: Casey was pushed by Avery to run.

Question: Who was pushed to run?
Answer: Casey
Question: Who pushed someone to run?
Answer: Avery
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: Casey was pushed by Avery to run.\n\nQuestion: Who was pushed to run?\nAnswer: Casey\nQuestion: Who pushed someone to run?\nAnswer: Avery\nQuestion: Who ran?\nAnswer: ', '(A')",298.0,298.0
299,jurassic-large,object-control-passive,Casey,Avery,False,pushed,to call,Avery,Avery,"You will be given a context and a question.
Context: Casey was pushed by Avery to call.

Question: Who pushed someone to call?
Answer: Avery
Question: Who was pushed to call?
Answer: Casey
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: Casey was pushed by Avery to call.\n\nQuestion: Who pushed someone to call?\nAnswer: Avery\nQuestion: Who was pushed to call?\nAnswer: Casey\nQuestion: Who called?\nAnswer: ', '(A')",299.0,299.0
300,jurassic-large,object-control-passive,Casey,Joseph,False,told,to come,Joseph,Joseph,"You will be given a context and a question.
Context: Casey was told by Joseph to come.

Question: Who told someone to come?
Answer: Joseph
Question: Who was told to come?
Answer: Casey
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: Casey was told by Joseph to come.\n\nQuestion: Who told someone to come?\nAnswer: Joseph\nQuestion: Who was told to come?\nAnswer: Casey\nQuestion: Who came?\nAnswer: ', '(Joseph')",300.0,300.0
301,jurassic-large,object-control-passive,Casey,Joseph,False,told,to go,Joseph,Joseph,"You will be given a context and a question.
Context: Casey was told by Joseph to go.

Question: Who was told to go?
Answer: Casey
Question: Who told someone to go?
Answer: Joseph
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: Casey was told by Joseph to go.\n\nQuestion: Who was told to go?\nAnswer: Casey\nQuestion: Who told someone to go?\nAnswer: Joseph\nQuestion: Who went?\nAnswer: ', '(Joseph')",301.0,301.0
