,model,exp_type,prompt,pred,true,response,Unnamed: 0
52,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""I did the same thing that you did for christmas .""
Question: In the event ""did"", does the participant ""thing"" change in state?
Answer: No
Sentence: ""KENNEDY filed an opinion concurring in part , in which SOUTER , GINSBURG , and BREYER joined as to Parts I and II .""
Question: In the event ""filed"", does the participant ""opinion"" change in state?
Answer: No
Sentence: ""n3td3v saw this story on BBC News Online and thought you should see it .""
Question: In the event ""saw"", does the participant ""story"" change in state?
Answer: ",No,No,"Answer this yes-no question about the following sentence.
Sentence: ""I did the same thing that you did for christmas.""
Question: In the event ""did"", does the participant ""thing"" change in state?
Answer: No
Sentence: ""KENNEDY filed an opinion concurring in part, in which SOUTER, GINSBURG, and BREYER joined as to Parts I and II.""
Question: In the event ""filed"", does the participant ""opinion"" change in state?
Answer: No
Sentence: ""n3td3v saw this story on BBC News Online and thought you should see it.""
Question: In the event ""saw"", does the participant ""story"" change in state?
Answer: 

A:

The answer is no.
The sentence is a question, not a statement.
The sentence is asking for a yes-no answer.
The sentence is asking for a statement.
The sentence is asking for a yes-no answer.
The sentence is asking for a statement.
The sentence is asking for a yes-no answer.
The sentence is asking for a statement.
The sentence is asking for a yes-no answer.
The sentence is asking for a statement.
The sentence is asking for a yes-no answer.
The sentence is asking for a statement.
The sentence is asking for a yes-no",52.0
53,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""Michael helped shoot the majority of my firm 's website and we could not have been happier .""
Question: In the event ""shoot"", does the participant ""majority"" change in state?
Answer: Yes
Sentence: ""Arial photos , loose connections to AQ Kahn and Libya make up the evidence that the group presented .""
Question: In the event ""presented"", does the participant ""group"" change in state?
Answer: No
Sentence: ""He said it was the same tire , and verified this , after checking both the actual tire on my car and my service papers from earlier in the week .""
Question: In the event ""said"", does the participant ""He"" change in state?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""Michael helped shoot the majority of my firm's website and we could not have been happier.""
Question: In the event ""shoot"", does the participant ""majority"" change in state?
Answer: Yes
Sentence: ""Arial photos, loose connections to AQ Kahn and Libya make up the evidence that the group presented.""
Question: In the event ""presented"", does the participant ""group"" change in state?
Answer: No
Sentence: ""He said it was the same tire, and verified this, after checking both the actual tire on my car and my service papers from earlier in the week.""
Question: In the event ""said"", does the participant ""He"" change in state?
Answer: 

A:

The sentence is ambiguous. 

In the event ""shoot"", does the participant ""majority"" change in state?

The answer is yes.

In the event ""shoot"", does the participant ""majority"" change in state?

The answer is no.

In the event ""shoot"", does the participant ""majority"" change in state?

The answer is yes.

In the event ""shoot"", does the participant ""majority"" change in state?

The answer is no.

In the event ""shoot"", does the participant ""majority"" change in state?

The answer",53.0
54,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""We need to change the lock and place posted signs at the gate .""
Question: In the event ""place"", does the participant ""signs"" change in state?
Answer: No
Sentence: ""The recent elections in Iraq were dominated by an amalgam of religiously fundamentalist Shi'ite organizations , principally the Dawa Party and the Supreme Council for Islamic Revolution in Iraq ( SCIRI ) .""
Question: In the event ""dominated"", does the participant ""elections"" change in state?
Answer: Yes
Sentence: ""Police said Bernard confessed to detectives that he had sex with a young girl in November 2002 and admitted to knowing about sexual acts involving children and a dog that occurred at Hosanna Church .""
Question: In the event ""confessed"", does the participant ""Bernard"" change in state?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""We need to change the lock and place posted signs at the gate.""
Question: In the event ""place"", does the participant ""signs"" change in state?
Answer: No
Sentence: ""The recent elections in Iraq were dominated by an amalgam of religiously fundamentalist Shi'ite organizations, principally the Dawa Party and the Supreme Council for Islamic Revolution in Iraq ( SCIRI ).""
Question: In the event ""dominated"", does the participant ""elections"" change in state?
Answer: Yes
Sentence: ""Police said Bernard confessed to detectives that he had sex with a young girl in November 2002 and admitted to knowing about sexual acts involving children and a dog that occurred at Hosanna Church.""
Question: In the event ""confessed"", does the participant ""Bernard"" change in state?
Answer: 

A:

The answer is yes.
The sentence is ambiguous.  The sentence is saying that the police have found a confession, but the sentence is also saying that the confession was made by Bernard.  The sentence is saying that the confession was made by Bernard, but the sentence is also saying that the confession was made by Bernard.  The sentence is saying that the confession was made by Bernard, but the sentence is also saying that the confession was made by Bernard.  The sentence is saying that the confession was made by Bernard, but",54.0
55,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""MFJ Inc transformed our run down back yard into a place of beauty .""
Question: In the event ""transformed"", does the participant ""Inc"" change in state?
Answer: No
Sentence: ""I had John and Dustin working feverishly to get my exhaust motor replaced .""
Question: In the event ""had"", does the participant ""I"" change in state?
Answer: No
Sentence: ""It was incorporated as a city on May 26 , 1955 .""
Question: In the event ""incorporated"", does the participant ""It"" change in state?
Answer: ",No,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""MFJ Inc transformed our run down back yard into a place of beauty.""
Question: In the event ""transformed"", does the participant ""Inc"" change in state?
Answer: No
Sentence: ""I had John and Dustin working feverishly to get my exhaust motor replaced.""
Question: In the event ""had"", does the participant ""I"" change in state?
Answer: No
Sentence: ""It was incorporated as a city on May 26, 1955.""
Question: In the event ""incorporated"", does the participant ""It"" change in state?
Answer: 

A:

The answer is no.
The sentence is a complete sentence, and the subject is the verb ""transformed"".
The verb ""transformed"" is a transitive verb, meaning that it takes a direct object.
The subject is the verb ""transformed"", and the direct object is the verb ""incorporated"".
The verb ""incorporated"" is a transitive verb, meaning that it takes a direct object.
The subject is the verb ""incorporated"", and the direct object is the verb ""MFJ Inc"".
The verb ""MFJ Inc"" is a transitive verb, meaning that it takes a direct object.
The subject is the verb ""MFJ Inc"", and the direct object is the verb ""transformed"".
The verb",55.0
56,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""I love this place lots of people to talk to and school is across the street !""
Question: In the event ""love"", does the participant ""place"" change in state?
Answer: No
Sentence: ""MFJ Inc transformed our run down back yard into a place of beauty .""
Question: In the event ""transformed"", does the participant ""yard"" change in state?
Answer: Yes
Sentence: ""On the one hand , the IPN report agreed "" Climate models generally predict that the temperature rises in the Arctic will substantially exceed the global rise .""
Question: In the event ""exceed"", does the participant ""rises"" change in state?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I love this place lots of people to talk to and school is across the street!""
Question: In the event ""love"", does the participant ""place"" change in state?
Answer: No
Sentence: ""MFJ Inc transformed our run down back yard into a place of beauty.""
Question: In the event ""transformed"", does the participant ""yard"" change in state?
Answer: Yes
Sentence: ""On the one hand, the IPN report agreed "" Climate models generally predict that the temperature rises in the Arctic will substantially exceed the global rise.""
Question: In the event ""exceed"", does the participant ""rises"" change in state?
Answer: 

A:

The answer is yes.
The sentence is a yes-no question.
The answer is yes if the participant ""love"" the place, and no if the participant ""love"" the place.
The answer is yes if the participant ""love"" the place, and no if the participant ""love"" the place.
The answer is yes if the participant ""love"" the place, and no if the participant ""love"" the place.
The answer is yes if the participant ""love"" the place, and no if the participant ""love"" the place.
The answer is yes if the participant ""love"" the place, and no if the participant """,56.0
57,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""Who does that ?!""
Question: In the event ""does"", does the participant ""that"" change in state?
Answer: No
Sentence: ""He dated a beautiful young woman working on the campaign .""
Question: In the event ""dated"", does the participant ""He"" change in state?
Answer: Yes
Sentence: ""I have two cats , and at first they hissed at each other because cats are very territorial , but now they do fight and play .""
Question: In the event ""have"", does the participant ""I"" change in state?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Who does that?!""
Question: In the event ""does"", does the participant ""that"" change in state?
Answer: No
Sentence: ""He dated a beautiful young woman working on the campaign.""
Question: In the event ""dated"", does the participant ""He"" change in state?
Answer: Yes
Sentence: ""I have two cats, and at first they hissed at each other because cats are very territorial, but now they do fight and play.""
Question: In the event ""have"", does the participant ""I"" change in state?
Answer: 

A:

The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.",57.0
58,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""I had the morelias enchiladas .""
Question: In the event ""had"", does the participant ""enchiladas"" change in state?
Answer: Yes
Sentence: ""At least one expert believes China 's intentions might include a surprise attempt to circle the moon with astronauts before NASA 's planned lunar return .""
Question: In the event ""circle"", does the participant ""moon"" change in state?
Answer: No
Sentence: ""The rapid victory during the first Gulf War cemented this perception .""
Question: In the event ""cemented"", does the participant ""perception"" change in state?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I had the morelias enchiladas.""
Question: In the event ""had"", does the participant ""enchiladas"" change in state?
Answer: Yes
Sentence: ""At least one expert believes China's intentions might include a surprise attempt to circle the moon with astronauts before NASA's planned lunar return.""
Question: In the event ""circle"", does the participant ""moon"" change in state?
Answer: No
Sentence: ""The rapid victory during the first Gulf War cemented this perception.""
Question: In the event ""cemented"", does the participant ""perception"" change in state?
Answer: 

A:

The sentence is ambiguous. 

I had the morelias enchiladas.

The first part of the sentence is a question, the second part is a statement.

In the event ""had"", does the participant ""enchiladas"" change in state?

The first part of the sentence is a question, the second part is a statement.

In the event ""circle"", does the participant ""moon"" change in state?

The first part of the sentence is a question, the second part is a statement.

In the event ""cemented"", does the participant ""perception"" change in state?

The first part of the sentence is",58.0
59,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""I have to tell you that I have n't had one and do n't want one .""
Question: In the event ""have"", does the participant ""I"" change in state?
Answer: No
Sentence: ""In Texas , BP shut its 460,000 barrels per day refinery and Marathon shut its 72,000 bpd plant .""
Question: In the event ""shut"", does the participant ""Marathon"" change in state?
Answer: Yes
Sentence: ""You have to pay CASH ONLY before they start unloading track on your destination .""
Question: In the event ""pay"", does the participant ""CASH"" change in state?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""I have to tell you that I haven't had one and don't want one.""
Question: In the event ""have"", does the participant ""I"" change in state?
Answer: No
Sentence: ""In Texas, BP shut its 460,000 barrels per day refinery and Marathon shut its 72,000 bpd plant.""
Question: In the event ""shut"", does the participant ""Marathon"" change in state?
Answer: Yes
Sentence: ""You have to pay CASH ONLY before they start unloading track on your destination.""
Question: In the event ""pay"", does the participant ""CASH"" change in state?
Answer: 

A:

The answer is yes.
The sentence is a yes-no question.
The sentence is asking whether the participant ""I"" changes in state.
The answer is yes.
The sentence is asking whether the participant ""CASH"" changes in state.
The answer is yes.
The sentence is asking whether the participant ""BP"" changes in state.
The answer is yes.
The sentence is asking whether the participant ""Marathon"" changes in state.
The answer is yes.
The sentence is asking whether the participant ""Texas"" changes in state.
The answer is yes.
The sentence is asking whether the participant ""BP"" changes in state.",59.0
60,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""Today 's incident proves that Sharon has lost his patience and his hope in peace .""
Question: In the event ""proves"", does the participant ""incident"" change in state?
Answer: No
Sentence: ""Another problem is that sometimes bad eggs will fungus and the fungus will spread out and kill all the eggs .""
Question: In the event ""is"", does the participant ""problem"" change in state?
Answer: No
Sentence: ""We recommend these cabins !""
Question: In the event ""recommend"", does the participant ""cabins"" change in state?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""Today's incident proves that Sharon has lost his patience and his hope in peace.""
Question: In the event ""proves"", does the participant ""incident"" change in state?
Answer: No
Sentence: ""Another problem is that sometimes bad eggs will fungus and the fungus will spread out and kill all the eggs.""
Question: In the event ""is"", does the participant ""problem"" change in state?
Answer: No
Sentence: ""We recommend these cabins!""
Question: In the event ""recommend"", does the participant ""cabins"" change in state?
Answer: 

A:

The sentence is ambiguous. 

In the event ""proves"", does the participant ""incident"" change in state?

The sentence is ambiguous because the word ""proves"" is not clear. 

In the event ""proves"", does the participant ""incident"" change in state?

The sentence is ambiguous because the word ""proves"" is not clear. 

In the event ""proves"", does the participant ""incident"" change in state?

The sentence is ambiguous because the word ""proves"" is not clear. 

In the event ""proves"", does the participant ""incident"" change in state?

The sentence is ambiguous because the word",60.0
61,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""That indicates that they thrive in different water chemistries .""
Question: In the event ""indicates"", does the participant ""That"" change in state?
Answer: No
Sentence: ""But there are just so many poses and programs !""
Question: In the event ""are"", does the participant ""poses"" change in state?
Answer: No
Sentence: ""Both India and Afghanistan deny the claim .""
Question: In the event ""deny"", does the participant ""claim"" change in state?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""That indicates that they thrive in different water chemistries.""
Question: In the event ""indicates"", does the participant ""That"" change in state?
Answer: No
Sentence: ""But there are just so many poses and programs!""
Question: In the event ""are"", does the participant ""poses"" change in state?
Answer: No
Sentence: ""Both India and Afghanistan deny the claim.""
Question: In the event ""deny"", does the participant ""claim"" change in state?
Answer:  No
Sentence: ""The United States has been the world's largest producer of oil for more than a century.""
Question: In the event ""has been"", does the participant ""produce"" change in state?
Answer: No
Sentence: ""The United States has been the world's largest producer of oil for more than a century.""
Question: In the event ""has been"", does the participant ""produce"" change in state?
Answer: Yes
Sentence: ""The United States has been the world's largest producer of oil for more than a century.""
Question: In the event ""has been"", does the participant ""produce"" change in state?
Answer: Yes
Sentence: ""The United States has been the world's largest producer of oil for more than a century.""
Question: In the",61.0
62,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""This sounds better than the limitations you were describing in the meeting .""
Question: In the event ""describing"", does the participant ""you"" change in state?
Answer: No
Sentence: ""Prices for electricity jumped from an average of $ 249 a megawatt to $ 700 a megawatt within three days , ISO records show .""
Question: In the event ""jumped"", does the participant ""Prices"" change in state?
Answer: Yes
Sentence: ""Police said Bernard confessed to detectives that he had sex with a young girl in November 2002 and admitted to knowing about sexual acts involving children and a dog that occurred at Hosanna Church .""
Question: In the event ""involving"", does the participant ""children"" change in state?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""This sounds better than the limitations you were describing in the meeting.""
Question: In the event ""describing"", does the participant ""you"" change in state?
Answer: No
Sentence: ""Prices for electricity jumped from an average of $ 249 a megawatt to $ 700 a megawatt within three days, ISO records show.""
Question: In the event ""jumped"", does the participant ""Prices"" change in state?
Answer: Yes
Sentence: ""Police said Bernard confessed to detectives that he had sex with a young girl in November 2002 and admitted to knowing about sexual acts involving children and a dog that occurred at Hosanna Church.""
Question: In the event ""involving"", does the participant ""children"" change in state?
Answer: 
Sentence: ""The man was arrested and charged with child molestation and child endangerment.""
Question: In the event ""charged"", does the participant ""child"" change in state?
Answer: Yes
Sentence: ""The man was arrested and charged with child molestation and child endangerment.""
Question: In the event ""charged"", does the participant ""child"" change in state?
Answer: Yes
Sentence: ""The man was arrested and charged with child molestation and child endangerment.""
Question: In the event ""charged"", does the participant ""child""",62.0
63,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""The food tasted like rat feces""
Question: In the event ""tasted"", does the participant ""food"" change in state?
Answer: Yes
Sentence: ""They had a room with a $ 99 rate , which I booked .""
Question: In the event ""booked"", does the participant ""I"" change in state?
Answer: No
Sentence: ""The millions who died in the Iran - Iraq war had nothing to do with Israel .""
Question: In the event ""died"", does the participant ""millions"" change in state?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The food tasted like rat feces""
Question: In the event ""tasted"", does the participant ""food"" change in state?
Answer: Yes
Sentence: ""They had a room with a $ 99 rate, which I booked.""
Question: In the event ""booked"", does the participant ""I"" change in state?
Answer: No
Sentence: ""The millions who died in the Iran - Iraq war had nothing to do with Israel.""
Question: In the event ""died"", does the participant ""millions"" change in state?
Answer: 

A:

The answer is yes.
The sentence is a yes-no question.
The sentence is asking whether the food tastes like rat feces.
The answer is yes.
The sentence is asking whether the participants ""food"" changes in state.
The answer is yes.
The sentence is asking whether the participants ""I"" change in state.
The answer is yes.
The sentence is asking whether the participants ""millions"" change in state.
The answer is yes.
The sentence is asking whether the participants ""died"" change in state.
The answer is yes.
The sentence is asking whether the participants ""died"" change in state.
The answer is yes.
The sentence is asking whether the participants ""died"" change in state",63.0
64,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""I swear that he might have twisted it off had I understood what it would mean to Garcia .""
Question: In the event ""twisted"", does the participant ""he"" change in state?
Answer: No
Sentence: ""One thought is to have just the agenda as a couple topics and then lead in with the first two questions as I 've listed .""
Question: In the event ""is"", does the participant ""thought"" change in state?
Answer: No
Sentence: ""Most experts believe China intends to develop a small space station of its own over the next several years .""
Question: In the event ""develop"", does the participant ""station"" change in state?
Answer: ",No,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I swear that he might have twisted it off had I understood what it would mean to Garcia.""
Question: In the event ""twisted"", does the participant ""he"" change in state?
Answer: No
Sentence: ""One thought is to have just the agenda as a couple topics and then lead in with the first two questions as I've listed.""
Question: In the event ""is"", does the participant ""thought"" change in state?
Answer: No
Sentence: ""Most experts believe China intends to develop a small space station of its own over the next several years.""
Question: In the event ""develop"", does the participant ""station"" change in state?
Answer: 

A:

The answer is no.
The sentence is not about the speaker changing in state. It is about the speaker changing in state.
The speaker is changing in state.
The speaker is not changing in state.
The speaker is changing in state.
The speaker is not changing in state.
The speaker is changing in state.
The speaker is not changing in state.
The speaker is changing in state.
The speaker is not changing in state.
The speaker is changing in state.
The speaker is not changing in state.
The speaker is changing in state.
The speaker is not changing in state.
The speaker is",64.0
65,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""I melt brass and cast it http://www.mikegigi.com/castgobl.htm""
Question: In the event ""cast"", does the participant ""it"" change in state?
Answer: Yes
Sentence: ""Family owned and operated makes sure the atmosphere is relaxed and the food home - cooked with style .""
Question: In the event ""cooked"", does the participant ""food"" change in state?
Answer: Yes
Sentence: ""i know you remember the bet .""
Question: In the event ""remember"", does the participant ""bet"" change in state?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""I melt brass and cast it http://www.mikegigi.com/castgobl.htm""
Question: In the event ""cast"", does the participant ""it"" change in state?
Answer: Yes
Sentence: ""Family owned and operated makes sure the atmosphere is relaxed and the food home - cooked with style.""
Question: In the event ""cooked"", does the participant ""food"" change in state?
Answer: Yes
Sentence: ""i know you remember the bet.""
Question: In the event ""remember"", does the participant ""bet"" change in state?
Answer: 

A:

The answer is yes.
The sentence is a yes-no question.
The answer is yes if the participant ""it"" changes in state.
The answer is no if the participant ""food"" changes in state.
The answer is no if the participant ""bet"" changes in state.
The answer is no if the participant ""cast"" changes in state.
The answer is yes if the participant ""cast"" changes in state.
The answer is no if the participant ""melt"" changes in state.
The answer is no if the participant ""melt"" changes in state.
The answer is no if the participant ""melt"" changes in state.
The answer is no if the participant ""melt""",65.0
66,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""I need something reliable and good looking .""
Question: In the event ""need"", does the participant ""something"" change in state?
Answer: No
Sentence: ""Across the board , the American military is stretched to the breaking point .""
Question: In the event ""stretched"", does the participant ""military"" change in state?
Answer: Yes
Sentence: ""Louisiana 's Governor Blanco urged residents to spend Wednesday in prayer and assured them the crisis would eventually be overcome .""
Question: In the event ""assured"", does the participant ""them"" change in state?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""I need something reliable and good looking.""
Question: In the event ""need"", does the participant ""something"" change in state?
Answer: No
Sentence: ""Across the board, the American military is stretched to the breaking point.""
Question: In the event ""stretched"", does the participant ""military"" change in state?
Answer: Yes
Sentence: ""Louisiana's Governor Blanco urged residents to spend Wednesday in prayer and assured them the crisis would eventually be overcome.""
Question: In the event ""assured"", does the participant ""them"" change in state?
Answer: 

A:

The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is a question.
The answer is yes.
The sentence is",66.0
67,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""I have the opportunity to pick up a super nice 6 year old for free .""
Question: In the event ""pick"", does the participant ""old"" change in state?
Answer: No
Sentence: ""Bangs said these animals are not equipped to survive in the wild , however , and they all almost certainly have died .""
Question: In the event ""died"", does the participant ""they"" change in state?
Answer: Yes
Sentence: ""He said the main aim of the subpoenas will be to determine whether collusion occurred to "" fix "" prices , which would violate federal trade laws .""
Question: In the event ""fix"", does the participant ""prices"" change in state?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I have the opportunity to pick up a super nice 6 year old for free.""
Question: In the event ""pick"", does the participant ""old"" change in state?
Answer: No
Sentence: ""Bangs said these animals are not equipped to survive in the wild, however, and they all almost certainly have died.""
Question: In the event ""died"", does the participant ""they"" change in state?
Answer: Yes
Sentence: ""He said the main aim of the subpoenas will be to determine whether collusion occurred to "" fix "" prices, which would violate federal trade laws.""
Question: In the event ""fix"", does the participant ""prices"" change in state?
Answer: 

A:

The answer is yes.
The sentence is a yes-no question.
The question is:

In the event ""pick"", does the participant ""old"" change in state?

The answer is yes.
The sentence is a yes-no question.
The question is:

In the event ""died"", does the participant ""they"" change in state?

The answer is yes.
The sentence is a yes-no question.
The question is:

In the event ""fix"", does the participant ""prices"" change in state?

The answer is yes.
",67.0
68,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""I left you a voice mail on Friday .""
Question: In the event ""left"", does the participant ""mail"" change in state?
Answer: Yes
Sentence: ""Plus , I work with Janet a lot so she may get some comfort from that , instead of having a lawyer she has n't dealt with initial it .""
Question: In the event ""dealt"", does the participant ""she"" change in state?
Answer: No
Sentence: ""To that regards , I noticed I was not approved to sell naked calls .""
Question: In the event ""noticed"", does the participant ""I"" change in state?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""I left you a voice mail on Friday.""
Question: In the event ""left"", does the participant ""mail"" change in state?
Answer: Yes
Sentence: ""Plus, I work with Janet a lot so she may get some comfort from that, instead of having a lawyer she hasn't dealt with initial it.""
Question: In the event ""dealt"", does the participant ""she"" change in state?
Answer: No
Sentence: ""To that regards, I noticed I was not approved to sell naked calls.""
Question: In the event ""noticed"", does the participant ""I"" change in state?
Answer: 

A:

I think the best way to answer this question is to use the word ""change"" in the sentence.

I left you a voice mail on Friday.

In this sentence, the word ""voice"" is the subject of the verb ""left"".

In the event ""left"", does the participant ""mail"" change in state?

In this sentence, the word ""mail"" is the object of the verb ""change"".

In the event ""dealt"", does the participant ""she"" change in state?

In this sentence, the word ""she"" is the object of the verb ""dealt"".

In the event ""noticed"", does the participant ""I",68.0
69,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""He gave no service to anyone , risked nothing , and did not even slack off efficiently .""
Question: In the event ""gave"", does the participant ""He"" change in state?
Answer: No
Sentence: ""On the positive side , the FERC commissioners lauded Wolak , his analysis , and his remarks on the panel .""
Question: In the event ""lauded"", does the participant ""commissioners"" change in state?
Answer: No
Sentence: ""Dessert was ... hmmm , that 's interesting , I do n't even remember dessert .""
Question: In the event ""remember"", does the participant ""I"" change in state?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""He gave no service to anyone, risked nothing, and did not even slack off efficiently.""
Question: In the event ""gave"", does the participant ""He"" change in state?
Answer: No
Sentence: ""On the positive side, the FERC commissioners lauded Wolak, his analysis, and his remarks on the panel.""
Question: In the event ""lauded"", does the participant ""commissioners"" change in state?
Answer: No
Sentence: ""Dessert was... hmmm, that's interesting, I don't even remember dessert.""
Question: In the event ""remember"", does the participant ""I"" change in state?
Answer: 

A:

The sentence is ambiguous. 

He gave no service to anyone, risked nothing, and did not even slack off efficiently.

The first two sentences are grammatically correct, but the third sentence is not. 
The sentence is ambiguous because the first two sentences are grammatically correct, but the third sentence is not. 
The sentence is ambiguous because the first two sentences are grammatically correct, but the third sentence is not. 
The sentence is ambiguous because the first two sentences are grammatically correct, but the third sentence is not. 
The sentence is ambiguous because the first two sentences are grammatically correct, but the third sentence",69.0
70,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""In London , the price of Brent North Sea crude for November delivery advanced 53 cents to 64.73 dollars .""
Question: In the event ""advanced"", does the participant ""price"" change in state?
Answer: Yes
Sentence: ""I listed all of our ( sometimes mine vs. my wife 's favorites and priorities ) .""
Question: In the event ""listed"", does the participant ""I"" change in state?
Answer: No
Sentence: ""Attached is a draft of the talking points for the Commission 's hearings .""
Question: In the event ""Attached"", does the participant ""draft"" change in state?
Answer: ",No,No,"Answer this yes-no question about the following sentence.
Sentence: ""In London, the price of Brent North Sea crude for November delivery advanced 53 cents to 64.73 dollars.""
Question: In the event ""advanced"", does the participant ""price"" change in state?
Answer: Yes
Sentence: ""I listed all of our ( sometimes mine vs. my wife's favorites and priorities ).""
Question: In the event ""listed"", does the participant ""I"" change in state?
Answer: No
Sentence: ""Attached is a draft of the talking points for the Commission's hearings.""
Question: In the event ""Attached"", does the participant ""draft"" change in state?
Answer: 

A:

The answer is no.
The sentence is a complete sentence, and the participant is the subject of the sentence.
The sentence is a complete sentence, and the participant is the subject of the sentence.
The sentence is a complete sentence, and the participant is the subject of the sentence.
The sentence is a complete sentence, and the participant is the subject of the sentence.
The sentence is a complete sentence, and the participant is the subject of the sentence.
The sentence is a complete sentence, and the participant is the subject of the sentence.
The sentence is a complete sentence, and the participant is the subject of the sentence.
The sentence is a complete sentence, and",70.0
