,model,exp_type,prompt,pred,true,response,Unnamed: 0
52,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I crave those .""
Question: In the event ""crave"", does the state of the participant ""those"" change?
Answer: 
",No,No,"Answer this yes-no question about the following sentence.
Sentence: ""I crave those.""
Question: In the event ""crave"", does the state of the participant ""those"" change?
Answer: 

Yes, the state of the participant ""those"" changes.
No, the state of the participant ""those"" does not change.

A:

Yes, the state of the participant ""those"" changes.

This is correct.

",52.0
53,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""As of January 10 , 2005 , my source of income changed from The Mozilla Foundation to Google , Inc. of Mountain View , California .""
Question: In the event ""changed"", does the state of the participant ""source"" change?
Answer: 
",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""As of January 10, 2005, my source of income changed from The Mozilla Foundation to Google, Inc. of Mountain View, California.""
Question: In the event ""changed"", does the state of the participant ""source"" change?
Answer: 

A:

The state of the participant ""source"" changes.

A:

The state of the participant ""source"" changes.
",53.0
54,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""He believed that the koran instructed that a jihadist should use the weapons used by the crusader .""
Question: In the event ""instructed"", does the state of the participant ""koran"" change?
Answer: 
",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""He believed that the koran instructed that a jihadist should use the weapons used by the crusader.""
Question: In the event ""instructed"", does the state of the participant ""koran"" change?
Answer: 

A:

The sentence is grammatically correct.
The verb ""believe"" is a transitive verb, which means that it takes a direct object.
The direct",54.0
55,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I HAD TO WAIT FOR MY WAITRESS .""
Question: In the event ""HAD"", does the state of the participant ""I"" change?
Answer: 
",No,No,"Answer this yes-no question about the following sentence.
Sentence: ""I HAD TO WAIT FOR MY WAITRESS.""
Question: In the event ""HAD"", does the state of the participant ""I"" change?
Answer: 

Yes, the state of the participant ""I"" changes.
No, the state of the participant ""I"" does not change.

A:

Yes, the state of the participant ""I"" changes",55.0
56,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Several candidates were assassinated and targeted these last two weeks , others have been forced under threats to withdraw and to follow the example of the Islamic party .""
Question: In the event ""follow"", does the state of the participant ""example"" change?
Answer: 
",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""Several candidates were assassinated and targeted these last two weeks, others have been forced under threats to withdraw and to follow the example of the Islamic party.""
Question: In the event ""follow"", does the state of the participant ""example"" change?
Answer: 

A:

The sentence is grammatically correct.

Several candidates were assassinated and targeted these last two weeks, others have been forced under",56.0
57,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""You take a boat across the river , then spend a day biking , eating at a local restaurant , buying souvenirs and doing other things that are geared towards tourists .""
Question: In the event ""geared"", does the state of the participant ""things"" change?
Answer: 
",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""You take a boat across the river, then spend a day biking, eating at a local restaurant, buying souvenirs and doing other things that are geared towards tourists.""
Question: In the event ""geared"", does the state of the participant ""things"" change?
Answer: 

A:

The state of the participant ""things"" changes.

The state of the participant ""things""",57.0
58,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""These changes are occurring across all species , Parmesan told UPI 's Climate .""
Question: In the event ""told"", does the state of the participant ""Parmesan"" change?
Answer: 
",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""These changes are occurring across all species, Parmesan told UPI's Climate.""
Question: In the event ""told"", does the state of the participant ""Parmesan"" change?
Answer: 

A:

The sentence is ambiguous. 

These changes are occurring across all species, Parmesan told UPI's Climate.

The first part of the sentence is a decl",58.0
59,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I wanted to follow up with you regarding the creation and approval of ISDA Confirmations for the following equity trades that I understand Laurel had discussed with you previously .""
Question: In the event ""understand"", does the state of the participant ""I"" change?
Answer: 
",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""I wanted to follow up with you regarding the creation and approval of ISDA Confirmations for the following equity trades that I understand Laurel had discussed with you previously.""
Question: In the event ""understand"", does the state of the participant ""I"" change?
Answer: 

A:

The state of the participant ""I"" changes.

I wanted to follow up with you regarding",59.0
60,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Al Qaeda members and sympathizers feel that the FBI 's involvement in countries like Egypt , Saudi Arabia , Pakistan , Indonesia , and the Philippines interferes with the sovereignty of those countries .""
Question: In the event ""interferes"", does the state of the participant ""involvement"" change?
Answer: 
",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Al Qaeda members and sympathizers feel that the FBI's involvement in countries like Egypt, Saudi Arabia, Pakistan, Indonesia, and the Philippines interferes with the sovereignty of those countries.""
Question: In the event ""interferes"", does the state of the participant ""involvement"" change?
Answer: 

A:

The answer is yes.
The verb ""involve""",60.0
61,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""But just this week a peddle broke .""
Question: In the event ""broke"", does the state of the participant ""peddle"" change?
Answer: 
",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""But just this week a peddle broke.""
Question: In the event ""broke"", does the state of the participant ""peddle"" change?
Answer: 

A:

The sentence is ambiguous. 

But just this week a peddle broke.

The first part of the sentence is a noun phrase, and the second part is a verb phrase. 

",61.0
62,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""All he had to do for a complete victory was allow the military to go into Laos and Cambodia and finish off the shattered Communist forces .""
Question: In the event ""finish"", does the state of the participant ""forces"" change?
Answer: 
",No,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""All he had to do for a complete victory was allow the military to go into Laos and Cambodia and finish off the shattered Communist forces.""
Question: In the event ""finish"", does the state of the participant ""forces"" change?
Answer: 

A:

The verb ""finish"" is intransitive, so the state of the participant ""forces"" does not change.

",62.0
63,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""They treat there employees with respect and concern and expect that they will extend the same politeness to there customers .""
Question: In the event ""extend"", does the state of the participant ""politeness"" change?
Answer: 
",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""They treat there employees with respect and concern and expect that they will extend the same politeness to there customers.""
Question: In the event ""extend"", does the state of the participant ""politeness"" change?
Answer: 

A:

The sentence is grammatically correct, but it is not idiomatic. 
The sentence is not idiomatic because it is not a complete sentence.",63.0
64,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""These changes are occurring across all species , Parmesan told UPI 's Climate .""
Question: In the event ""occurring"", does the state of the participant ""changes"" change?
Answer: 
",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""These changes are occurring across all species, Parmesan told UPI's Climate.""
Question: In the event ""occurring"", does the state of the participant ""changes"" change?
Answer: 

A:

The sentence is grammatically correct.
The changes are occurring across all species, Parmesan told UPI's Climate.
The changes are occurring across all species, Parmesan told",64.0
65,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The dealer wanted $ 1300 to fix that and another $ 1500 to fix some other things .""
Question: In the event ""fix"", does the state of the participant ""things"" change?
Answer: 
",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The dealer wanted $ 1300 to fix that and another $ 1500 to fix some other things.""
Question: In the event ""fix"", does the state of the participant ""things"" change?
Answer: 

A:

The state of the participant ""things"" changes.

The state of the participant ""things"" changes.

The state of the participant ""things"" changes.

",65.0
66,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The United States was to cut its level by 7 per cent .""
Question: In the event ""cut"", does the state of the participant ""level"" change?
Answer: 
",No,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The United States was to cut its level by 7 per cent.""
Question: In the event ""cut"", does the state of the participant ""level"" change?
Answer: 

A:

The verb ""cut"" is intransitive, so the subject of the sentence is ""the United States"". 
The verb ""cut"" does not change the state of the subject. 
The",66.0
67,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Brass melts at just under 2000 F which is a bright yellow heat , not red hot .""
Question: In the event ""melts"", does the state of the participant ""Brass"" change?
Answer: 
",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Brass melts at just under 2000 F which is a bright yellow heat, not red hot.""
Question: In the event ""melts"", does the state of the participant ""Brass"" change?
Answer: 

A:

The answer is yes.
The sentence is a description of the melting of brass.
The brass is described as being in a state of change.
The brass",67.0
68,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I called them for an estimate and they INSULTED ME WHEN I ASK THEM QUESTIONS .""
Question: In the event ""INSULTED"", does the state of the participant ""they"" change?
Answer: 
",No,No,"Answer this yes-no question about the following sentence.
Sentence: ""I called them for an estimate and they INSULTED ME WHEN I ASK THEM QUESTIONS.""
Question: In the event ""INSULTED"", does the state of the participant ""they"" change?
Answer: 

A:

The verb ""insult"" is intransitive, so the state of the subject does not change.

A:

The verb ""insult",68.0
69,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""This place had the worst tasting pizza I have ever tasted it was possible the worst food I 've ever eaten .""
Question: In the event ""had"", does the state of the participant ""place"" change?
Answer: 
",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""This place had the worst tasting pizza I have ever tasted it was possible the worst food I've ever eaten.""
Question: In the event ""had"", does the state of the participant ""place"" change?
Answer: 

A:

The sentence is grammatically correct.

This place had the worst tasting pizza I have ever tasted it was possible the worst food I've ever eaten",69.0
70,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Today 's incident proves that Sharon has lost his patience and his hope in peace .""
Question: In the event ""proves"", does the state of the participant ""incident"" change?
Answer: 
",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""Today's incident proves that Sharon has lost his patience and his hope in peace.""
Question: In the event ""proves"", does the state of the participant ""incident"" change?
Answer: 

A:

The answer is yes.
The verb ""prove"" is a perfect tense verb.

prove
  VERB
  1.1 Show that something is",70.0
71,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""We need to change the Prod Description fro the LME Product .""
Question: In the event ""change"", does the state of the participant ""Description"" change?
Answer: 
",No,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""We need to change the Prod Description fro the LME Product.""
Question: In the event ""change"", does the state of the participant ""Description"" change?
Answer: 

Yes, the state of the participant ""Description"" changes.
No, the state of the participant ""Description"" does not change.

A:

The answer is No.
The state of the participant",71.0
72,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: """" There is always the possibility they could jam us up , make us look like we are not numero uno , "" Pike said .""
Question: In the event ""said"", does the state of the participant ""Pike"" change?
Answer: 
",other,No,"Answer this yes-no question about the following sentence.
Sentence: """" There is always the possibility they could jam us up, make us look like we are not numero uno, "" Pike said.""
Question: In the event ""said"", does the state of the participant ""Pike"" change?
Answer: 

A:

The state of the participant ""Pike"" changes.
The sentence is a conditional sentence.
The conditional sentence is formed by",72.0
73,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I expect that many of the displaced people ( those affluent and those not ) will remain in the places they were evacuated to .""
Question: In the event ""evacuated"", does the state of the participant ""they"" change?
Answer: 
",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I expect that many of the displaced people ( those affluent and those not ) will remain in the places they were evacuated to.""
Question: In the event ""evacuated"", does the state of the participant ""they"" change?
Answer: 

A:

The sentence is grammatically correct, but it is not idiomatic. 
The word ""evacuated"" is a transitive",73.0
74,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I have my paralegal gathering the pleadings Enron requested .""
Question: In the event ""requested"", does the state of the participant ""Enron"" change?
Answer: 
",No,No,"Answer this yes-no question about the following sentence.
Sentence: ""I have my paralegal gathering the pleadings Enron requested.""
Question: In the event ""requested"", does the state of the participant ""Enron"" change?
Answer: 

A:

The state of the participant changes.
The verb ""gather"" is intransitive, so the state of the participant does not change.

A:

The state of",74.0
75,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""His artworks were selected and exhibited in British Museum in 2002 .""
Question: In the event ""selected"", does the state of the participant ""artworks"" change?
Answer: 
",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""His artworks were selected and exhibited in British Museum in 2002.""
Question: In the event ""selected"", does the state of the participant ""artworks"" change?
Answer: 

A:

The sentence is grammatically correct.
The verb ""select"" is intransitive, so the subject of the sentence is ""His artworks"".
The verb ""exhibit"" is transitive",75.0
76,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I expected to pay for this service , but imagine my surprise when I received a bill for MORE than what I paid to have the original return prepared .""
Question: In the event ""paid"", does the state of the participant ""what"" change?
Answer: 
",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""I expected to pay for this service, but imagine my surprise when I received a bill for MORE than what I paid to have the original return prepared.""
Question: In the event ""paid"", does the state of the participant ""what"" change?
Answer: 

A:

The sentence is ambiguous. 

I expected to pay for this service, but imagine my surprise when I received a",76.0
77,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""You need either a filter for each device except the DSL modem , or a whole home filter which filters all the jacks , except the one which the DSL modem connects .""
Question: In the event ""filters"", does the state of the participant ""filter"" change?
Answer: 
",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""You need either a filter for each device except the DSL modem, or a whole home filter which filters all the jacks, except the one which the DSL modem connects.""
Question: In the event ""filters"", does the state of the participant ""filter"" change?
Answer: 

A:

The answer is yes.
The sentence is a conditional sentence.
The conditional sentence is a",77.0
78,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The bear dwarfed the 6 - foot - 1 Mr. Parenteau , knocking him to the ground , he said .""
Question: In the event ""dwarfed"", does the state of the participant ""Parenteau"" change?
Answer: 
",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""The bear dwarfed the 6 - foot - 1 Mr. Parenteau, knocking him to the ground, he said.""
Question: In the event ""dwarfed"", does the state of the participant ""Parenteau"" change?
Answer: 

A:

The bear dwarfed the 6-foot-1 Mr. Parenteau, knocking him to the ground, he said.",78.0
79,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""America cried wolf in Iraq , and what 's scary is that sooner or later , that wolf will probably get us .""
Question: In the event ""cried"", does the state of the participant ""America"" change?
Answer: 
",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""America cried wolf in Iraq, and what's scary is that sooner or later, that wolf will probably get us.""
Question: In the event ""cried"", does the state of the participant ""America"" change?
Answer: 

A:

The sentence is grammatically correct, but it is not a complete sentence. 
The subject of the sentence is ""America"", and the verb",79.0
80,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""We tried 4 different style of donuts , they were all the same when it came to quality .""
Question: In the event ""tried"", does the state of the participant ""style"" change?
Answer: 
",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""We tried 4 different style of donuts, they were all the same when it came to quality.""
Question: In the event ""tried"", does the state of the participant ""style"" change?
Answer: 

A:

The sentence is ambiguous. 

We tried 4 different style of donuts, they were all the same when it came to quality.

The sentence is",80.0
81,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""He warned water levels could still rise .""
Question: In the event ""rise"", does the state of the participant ""levels"" change?
Answer: 
",No,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""He warned water levels could still rise.""
Question: In the event ""rise"", does the state of the participant ""levels"" change?
Answer: 

A:

The verb ""rise"" is intransitive, so the state of the participant ""levels"" does not change.

A:

The verb ""rise"" is intransitive, so the state of the participant """,81.0
82,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I had a routine surgery for an ingrown toenail .""
Question: In the event ""had"", does the state of the participant ""I"" change?
Answer: 
",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I had a routine surgery for an ingrown toenail.""
Question: In the event ""had"", does the state of the participant ""I"" change?
Answer: 

A:

The state of the participant ""I"" changes.

The state of the participant ""I"" changes.

The state of the participant ""I"" changes.

The state of the participant",82.0
83,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""An incredible number of people in the Arab world believe that September 11 never happened , or was an American provocation or , even better , a Jewish plot .""
Question: In the event ""happened"", does the state of the participant ""September"" change?
Answer: 
",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""An incredible number of people in the Arab world believe that September 11 never happened, or was an American provocation or, even better, a Jewish plot.""
Question: In the event ""happened"", does the state of the participant ""September"" change?
Answer: 

A:

The sentence is grammatically correct, but it is not a sentence. It is a fragment of a sentence.",83.0
84,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""One thought is to have just the agenda as a couple topics and then lead in with the first two questions as I 've listed .""
Question: In the event ""is"", does the state of the participant ""thought"" change?
Answer: 
",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""One thought is to have just the agenda as a couple topics and then lead in with the first two questions as I've listed.""
Question: In the event ""is"", does the state of the participant ""thought"" change?
Answer: 

A:

The sentence is grammatically correct, but it is not idiomatic. 
The sentence is not idiomatic because the subject of the",84.0
85,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The US lost yet another helicopter to hostile fire near Habbaniyah in the Sunni heartland , but this time the crew was safe .""
Question: In the event ""lost"", does the state of the participant ""helicopter"" change?
Answer: 
",No,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The US lost yet another helicopter to hostile fire near Habbaniyah in the Sunni heartland, but this time the crew was safe.""
Question: In the event ""lost"", does the state of the participant ""helicopter"" change?
Answer: 

A:

The state of the helicopter does not change.
The state of the helicopter is lost.
The state of the helicopter",85.0
86,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""He dated a beautiful young woman working on the campaign .""
Question: In the event ""dated"", does the state of the participant ""He"" change?
Answer: 
",No,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""He dated a beautiful young woman working on the campaign.""
Question: In the event ""dated"", does the state of the participant ""He"" change?
Answer: 

Yes, the state of the participant changes.
No, the state of the participant does not change.

A:

Yes, the state of the participant changes.

This is correct.

No, the",86.0
87,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I prefer to devote most of my remarks to the broader picture of the region and its place in world events .""
Question: In the event ""devote"", does the state of the participant ""most"" change?
Answer: 
",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""I prefer to devote most of my remarks to the broader picture of the region and its place in world events.""
Question: In the event ""devote"", does the state of the participant ""most"" change?
Answer: 

A:

The sentence is grammatically correct, but it is not idiomatic. 
The word ""most"" is used to indicate that the speaker is giving a",87.0
88,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""One thought is to have just the agenda as a couple topics and then lead in with the first two questions as I 've listed .""
Question: In the event ""listed"", does the state of the participant ""I"" change?
Answer: 
",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""One thought is to have just the agenda as a couple topics and then lead in with the first two questions as I've listed.""
Question: In the event ""listed"", does the state of the participant ""I"" change?
Answer: 

A:

The sentence is grammatically correct, but it is not idiomatic. 
The sentence is not idiomatic because the word ""list",88.0
89,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""A pattern of arrests and seizures indicate that arms are brought by the LTTE from Laos , Cambodia and Thailand into Chittagong , from where they are transported northward by land to Bhutan .""
Question: In the event ""brought"", does the state of the participant ""arms"" change?
Answer: 
",No,No,"Answer this yes-no question about the following sentence.
Sentence: ""A pattern of arrests and seizures indicate that arms are brought by the LTTE from Laos, Cambodia and Thailand into Chittagong, from where they are transported northward by land to Bhutan.""
Question: In the event ""brought"", does the state of the participant ""arms"" change?
Answer: 

A:

The answer is no.
The pattern of arrests and seizures indicates",89.0
90,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""http://i.imgur.com/S2MD2.jpg http://i.imgur.com/T2zff.jpg http://i.imgur.com/Xytex.jpg I took some photos of my model girlfriend with my Nikon D7000 ( see links above ) .""
Question: In the event ""took"", does the state of the participant ""I"" change?
Answer: 
",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""http://i.imgur.com/S2MD2.jpg http://i.imgur.com/T2zff.jpg http://i.imgur.com/Xytex.jpg I took some photos of my model girlfriend with my Nikon D7000 ( see links above ).""
Question: In the event ""took"", does the state of the participant ""I"" change?
Answer: 

",90.0
91,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Sussex have White Skin which could be recessive or dominate .""
Question: In the event ""have"", does the state of the participant ""Sussex"" change?
Answer: 
",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""Sussex have White Skin which could be recessive or dominate.""
Question: In the event ""have"", does the state of the participant ""Sussex"" change?
Answer: 

A:

The sentence is ambiguous. 

Sussex have White Skin which could be recessive or dominate.

The sentence is ambiguous because it is not clear whether the state of the participant Sussex changes",91.0
92,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Louisiana 's Governor Blanco urged residents to spend Wednesday in prayer and assured them the crisis would eventually be overcome .""
Question: In the event ""assured"", does the state of the participant ""them"" change?
Answer: 
",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""Louisiana's Governor Blanco urged residents to spend Wednesday in prayer and assured them the crisis would eventually be overcome.""
Question: In the event ""assured"", does the state of the participant ""them"" change?
Answer: 

A:

The state of the participant changes.

Louisiana's Governor Blanco urged residents to spend Wednesday in prayer and assured them the crisis would",92.0
93,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The millions who died in the Iran - Iraq war had nothing to do with Israel .""
Question: In the event ""died"", does the state of the participant ""millions"" change?
Answer: 
",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The millions who died in the Iran - Iraq war had nothing to do with Israel.""
Question: In the event ""died"", does the state of the participant ""millions"" change?
Answer: 

A:

The millions who died in the Iran-Iraq war had nothing to do with Israel.

The sentence is not grammatically correct.

The millions who died in the",93.0
94,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I recommend this company to ANYONE and everyone that needs great work done at a reasonable rate !""
Question: In the event ""recommend"", does the state of the participant ""company"" change?
Answer: 
",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""I recommend this company to ANYONE and everyone that needs great work done at a reasonable rate!""
Question: In the event ""recommend"", does the state of the participant ""company"" change?
Answer: 

A:

The sentence is not grammatically correct.

I recommend this company to ANYONE and everyone that needs great work done at a reasonable rate.

The sentence",94.0
95,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""( '' We have three generations of martyrs : grandmothers , mothers , daughters . '' )""
Question: In the event ""have"", does the state of the participant ""We"" change?
Answer: 
",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""( '' We have three generations of martyrs : grandmothers, mothers, daughters. '' )""
Question: In the event ""have"", does the state of the participant ""We"" change?
Answer: 

A:

The sentence is grammatically correct.
The sentence is a noun phrase, and the noun phrase is a noun phrase modifier.
The noun phrase modifier is a noun phrase modifier",95.0
96,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""YOU GET WHAT YOU PAY FOR !!!""
Question: In the event ""PAY"", does the state of the participant ""YOU"" change?
Answer: 
",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""YOU GET WHAT YOU PAY FOR!!!""
Question: In the event ""PAY"", does the state of the participant ""YOU"" change?
Answer: 

YES:                                               ",96.0
97,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I think he could 've done more to assuage my concerns by giving me concrete facts .""
Question: In the event ""assuage"", does the state of the participant ""concerns"" change?
Answer: 
",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I think he could've done more to assuage my concerns by giving me concrete facts.""
Question: In the event ""assuage"", does the state of the participant ""concerns"" change?
Answer: 

A:

The verb assuage means to make someone feel better. 

I think he could've done more to assuage my concerns by giving",97.0
98,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I survived it without a problem .""
Question: In the event ""survived"", does the state of the participant ""I"" change?
Answer: 
",No,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I survived it without a problem.""
Question: In the event ""survived"", does the state of the participant ""I"" change?
Answer: 

Yes, the state of the participant ""I"" changes.
No, the state of the participant ""I"" does not change.

A:

Yes, the state of the participant ""I"" changes.

This is correct",98.0
99,gpt_j,change_of_state_1_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I hope you have a great summer .""
Question: In the event ""hope"", does the state of the participant ""I"" change?
Answer: 
",No,No,"Answer this yes-no question about the following sentence.
Sentence: ""I hope you have a great summer.""
Question: In the event ""hope"", does the state of the participant ""I"" change?
Answer: 

Yes, the state of the participant ""I"" changes.
No, the state of the participant ""I"" does not change.

A:

Yes, the state of the participant ""I"" changes.

This is",99.0
