,model,exp_type,prompt,pred,true,response,Unnamed: 0
52,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Andreas Bechtolsheim built a microcomputer ; Vinod Khosla recruited him and Scott McNealy to manufacture computers based on it , and Bill Joy to develop a UNIX - based OS for the computer .""
In the event ""built"", does the state of the participant ""microcomputer"" change?",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Andreas Bechtolsheim built a microcomputer ; Vinod Khosla recruited him and Scott McNealy to manufacture computers based on it, and Bill Joy to develop a UNIX - based OS for the computer.""
In the event ""built"", does the state of the participant ""microcomputer"" change?

A:

The sentence is ambiguous. 

""Andreas Becht",52.0
53,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The German Expressionist movement was destroyed as a result .""
In the event ""destroyed"", does the state of the participant ""movement"" change?",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The German Expressionist movement was destroyed as a result.""
In the event ""destroyed"", does the state of the participant ""movement"" change?

A:

The state of the participant movement does not change.
The state of the movement is the same as the state of the participants.
The state of the movement is the same as the state of the participants.
The state of the",53.0
54,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""They called and worked with me to fix it so that it would look perfect .""
In the event ""fix"", does the state of the participant ""it"" change?",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""They called and worked with me to fix it so that it would look perfect.""
In the event ""fix"", does the state of the participant ""it"" change?

A:

The answer is yes.
The state of the participant ""it"" changes when the participant is working with the system.
The state of the participant ""it"" changes when the participant is working with the system.
",54.0
55,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: """" They ( ISO management ) did what any independent system operator would do . """"
In the event ""did"", does the state of the participant ""They"" change?",other,No,"Answer this yes-no question about the following sentence.
Sentence: """" They ( ISO management ) did what any independent system operator would do. """"
In the event ""did"", does the state of the participant ""They"" change?

A:

The sentence is ambiguous. 

""They did what any independent system operator would do""

is a sentence that is not ambiguous.

""They did what any independent system operator would do""

is",55.0
56,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The price of crude oil on the international market hit a record $ 70.85 a barrel due to the vulnerability of oil and gas fields in the Gulf of Mexico .""
In the event ""hit"", does the state of the participant ""$"" change?",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""The price of crude oil on the international market hit a record $ 70.85 a barrel due to the vulnerability of oil and gas fields in the Gulf of Mexico.""
In the event ""hit"", does the state of the participant ""$"" change?

A:

The price of crude oil on the international market hit a record $ 70.85 a barrel due to the vulnerability of oil and gas fields in",56.0
57,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I saw lots of videos about this , but actually it did n't help .""
In the event ""saw"", does the state of the participant ""lots"" change?",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""I saw lots of videos about this, but actually it didn't help.""
In the event ""saw"", does the state of the participant ""lots"" change?

A:

Yes, the state of the participant changes.
The sentence is a yes-no question, and the answer is yes.
The sentence is a yes-no question, and the answer is no.
The",57.0
58,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""From the moment you enter the restaurant , you know you are some place special .""
In the event ""know"", does the state of the participant ""you"" change?",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""From the moment you enter the restaurant, you know you are some place special.""
In the event ""know"", does the state of the participant ""you"" change?

A:

The sentence is correct.
The state of the participant ""you"" changes when the sentence is read.
The sentence is not correct.
The state of the participant ""you"" changes when the sentence is read.",58.0
59,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""My brother said they only had full - auto and semiautomatic during Vietnam .""
In the event ""said"", does the state of the participant ""brother"" change?",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""My brother said they only had full - auto and semiautomatic during Vietnam.""
In the event ""said"", does the state of the participant ""brother"" change?

A:

The answer is yes.
The sentence is a yes-no question.
The answer is yes if the participant is a brother.
The answer is no if the participant is not a brother.
The answer",59.0
60,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Dunn believes the resulting overcharges for electricity exceeded $ 30 billion .""
In the event ""exceeded"", does the state of the participant ""$"" change?",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""Dunn believes the resulting overcharges for electricity exceeded $ 30 billion.""
In the event ""exceeded"", does the state of the participant ""$"" change?

A:

The sentence is ambiguous. 

Dunn believes the resulting overcharges for electricity exceeded $ 30 billion.

The first part of the sentence is a yes-no question. 

Dunn believes the resulting",60.0
61,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Liquidweb.com Rocks !!!""
In the event ""Rocks"", does the state of the participant ""Liquidweb.com"" change?",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""Liquidweb.com Rocks!!!""
In the event ""Rocks"", does the state of the participant ""Liquidweb.com"" change?

A:

Yes, the state of the participant changes.
The sentence is a yes-no question, and the answer is yes.
The sentence is a yes-no question, and the answer is no.
The sentence is a yes-no",61.0
62,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""A woman walks into an Israeli restaurant in mid-day , eats , observes families with old people and children eating their lunch in the adjacent tables and pays the bill .""
In the event ""eating"", does the state of the participant ""lunch"" change?",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""A woman walks into an Israeli restaurant in mid-day, eats, observes families with old people and children eating their lunch in the adjacent tables and pays the bill.""
In the event ""eating"", does the state of the participant ""lunch"" change?

A:

The state of the participant's lunch does not change.
The state of the participant's lunch is the same as the state of",62.0
63,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""http://i.imgur.com/S2MD2.jpg http://i.imgur.com/T2zff.jpg http://i.imgur.com/Xytex.jpg I took some photos of my model girlfriend with my Nikon D7000 ( see links above ) .""
In the event ""took"", does the state of the participant ""I"" change?",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""http://i.imgur.com/S2MD2.jpg http://i.imgur.com/T2zff.jpg http://i.imgur.com/Xytex.jpg I took some photos of my model girlfriend with my Nikon D7000 ( see links above ).""
In the event ""took"", does the state of the participant ""I"" change?

A:",63.0
64,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I got highlights , haircut , and a blowdry .""
In the event ""got"", does the state of the participant ""I"" change?",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I got highlights, haircut, and a blowdry.""
In the event ""got"", does the state of the participant ""I"" change?

A:

I got highlights, haircut, and a blowdry.

The sentence is correct.

I got highlights, haircut, and a blowdry.

The sentence is incorrect.

I got highlights, haircut, and a blow",64.0
65,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Senate increases NASA funding""
In the event ""increases"", does the state of the participant ""funding"" change?",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Senate increases NASA funding""
In the event ""increases"", does the state of the participant ""funding"" change?

A:

The sentence is ambiguous.

""Senate increases NASA funding""

means that the Senate increases the funding of NASA.

""Senate increases NASA funding""

means that the Senate increases the funding of NASA.

""Senate increases NASA funding",65.0
66,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""He vacated the FWS decision to downgrade the wolf 's status .""
In the event ""downgrade"", does the state of the participant ""status"" change?",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""He vacated the FWS decision to downgrade the wolf's status.""
In the event ""downgrade"", does the state of the participant ""status"" change?

A:

The word ""status"" is a noun, so it has a singular form. 
The word ""downgrade"" is a verb, so it has a plural form.
The word ""vacate"" is a",66.0
67,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I hope you have a great summer .""
In the event ""hope"", does the state of the participant ""I"" change?",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""I hope you have a great summer.""
In the event ""hope"", does the state of the participant ""I"" change?

A:

I hope you have a great summer.

The state of the participant ""I"" is unchanged.

I hope you have a great summer.

The state of the participant ""I"" is unchanged.

I hope you have a",67.0
68,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""A little birdie told me that you were checking into tickets for Seoul .""
In the event ""checking"", does the state of the participant ""you"" change?",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""A little birdie told me that you were checking into tickets for Seoul.""
In the event ""checking"", does the state of the participant ""you"" change?

A:

Yes, the state of the participant ""you"" changes.
The sentence is a question, and the answer is yes.
The state of the participant ""you"" is the state of the speaker ""he"" (or",68.0
69,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: """" Nobody thinks that there will be a lot of oil and gas in this part of the world , "" he said .""
In the event ""said"", does the state of the participant ""he"" change?",other,No,"Answer this yes-no question about the following sentence.
Sentence: """" Nobody thinks that there will be a lot of oil and gas in this part of the world, "" he said.""
In the event ""said"", does the state of the participant ""he"" change?

A:

The state of the participant ""he"" changes.

The state of the participant ""he"" changes.

The state of the participant ""he"" changes.

The",69.0
70,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Records show that on Oct. 31 , power generators and electricity traders filed letters with the Federal Energy Regulatory Commission , demanding that the new plan be killed .""
In the event ""killed"", does the state of the participant ""plan"" change?",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Records show that on Oct. 31, power generators and electricity traders filed letters with the Federal Energy Regulatory Commission, demanding that the new plan be killed.""
In the event ""killed"", does the state of the participant ""plan"" change?

A:

The answer is yes.
The power generators and electricity traders filed letters with the Federal Energy Regulatory Commission, demanding that the new plan be killed.",70.0
71,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The missile 's manufacturers state that one or two missiles could cripple a destroyer , and five missiles could sink a 20,000 ton ship .""
In the event ""cripple"", does the state of the participant ""missiles"" change?",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The missile's manufacturers state that one or two missiles could cripple a destroyer, and five missiles could sink a 20,000 ton ship.""
In the event ""cripple"", does the state of the participant ""missiles"" change?

A:

The sentence is ambiguous. 

The missile manufacturers state that one or two missiles could cripple a destroyer, and five missiles could sink",71.0
72,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Another problem is that sometimes bad eggs will fungus and the fungus will spread out and kill all the eggs .""
In the event ""is"", does the state of the participant ""problem"" change?",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""Another problem is that sometimes bad eggs will fungus and the fungus will spread out and kill all the eggs.""
In the event ""is"", does the state of the participant ""problem"" change?

A:

The sentence is correct.
The state of the participant is not changing.
The state of the participant is changing.
The state of the participant is not changing.
The state of the",72.0
73,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The other ladies had a similar experience , both had nail polish on a couple of toes .""
In the event ""had"", does the state of the participant ""ladies"" change?",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The other ladies had a similar experience, both had nail polish on a couple of toes.""
In the event ""had"", does the state of the participant ""ladies"" change?

A:

The other ladies had a similar experience, both had nail polish on a couple of toes.

The other ladies had a similar experience, both had nail polish on a couple of toes.

The",73.0
74,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""It is the marrying off of young girls to older men often close relatives that enfurates me .""
In the event ""enfurates"", does the state of the participant ""marrying"" change?",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""It is the marrying off of young girls to older men often close relatives that enfurates me.""
In the event ""enfurates"", does the state of the participant ""marrying"" change?

A:

The word ""enfurate"" is a noun, and it means ""to enflame"". 
The word ""marrying"" is a verb, and it means ""to marry",74.0
75,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Tangipahoa Parish sheriff 's deputy Christopher Blair Labat , 24 , was booked Tuesday on one count of aggravated rape and one count of crime against nature .""
In the event ""booked"", does the state of the participant ""Labat"" change?",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Tangipahoa Parish sheriff's deputy Christopher Blair Labat, 24, was booked Tuesday on one count of aggravated rape and one count of crime against nature.""
In the event ""booked"", does the state of the participant ""Labat"" change?

A:

The state of the participant is the same.
The state of the participant is the same as the state of the crime.",75.0
76,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""All he had to do for a complete victory was allow the military to go into Laos and Cambodia and finish off the shattered Communist forces .""
In the event ""allow"", does the state of the participant ""military"" change?",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""All he had to do for a complete victory was allow the military to go into Laos and Cambodia and finish off the shattered Communist forces.""
In the event ""allow"", does the state of the participant ""military"" change?

A:

The state of the participant is the state of the military.

All he had to do for a complete victory was allow the military to go into Laos and Cambodia",76.0
77,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The days start to shorten & it gets even wetter , windier & colder .""
In the event ""start"", does the state of the participant ""days"" change?",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The days start to shorten & it gets even wetter, windier & colder.""
In the event ""start"", does the state of the participant ""days"" change?

A:

The days start to shorten & it gets even wetter, windier & colder.

The days start to shorten is a noun phrase. It is not a verb.
The days get even wetter is",77.0
78,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I swear that he might have twisted it off had I understood what it would mean to Garcia .""
In the event ""twisted"", does the state of the participant ""he"" change?",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""I swear that he might have twisted it off had I understood what it would mean to Garcia.""
In the event ""twisted"", does the state of the participant ""he"" change?

A:

The sentence is ambiguous. 

I swear that he might have twisted it off had I understood what it would mean to Garcia.

The sentence is ambiguous because the verb ""twisted""",78.0
79,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I remain convinced that if we can just get the facts in front of people they will modulate their approach .""
In the event ""modulate"", does the state of the participant ""they"" change?",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I remain convinced that if we can just get the facts in front of people they will modulate their approach.""
In the event ""modulate"", does the state of the participant ""they"" change?

A:

The sentence is ambiguous. 

I remain convinced that if we can just get the facts in front of people they will modulate their approach.

The sentence is ambiguous because",79.0
80,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""We oppose the use of sacred texts and religious traditions to deny legal equity to same - gender couples .""
In the event ""oppose"", does the state of the participant ""use"" change?",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""We oppose the use of sacred texts and religious traditions to deny legal equity to same - gender couples.""
In the event ""oppose"", does the state of the participant ""use"" change?

A:

The word ""use"" is a bit of a misnomer here.  The state of the participant is not the same as the state of the text.  The state of the text is",80.0
81,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The missile 's manufacturers state that one or two missiles could cripple a destroyer , and five missiles could sink a 20,000 ton ship .""
In the event ""sink"", does the state of the participant ""missiles"" change?",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The missile's manufacturers state that one or two missiles could cripple a destroyer, and five missiles could sink a 20,000 ton ship.""
In the event ""sink"", does the state of the participant ""missiles"" change?

A:

The sentence is ambiguous. 

The missile manufacturers state that one or two missiles could cripple a destroyer, and five missiles could sink a",81.0
82,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""A 1971 evaluation called Bush "" an exceptionally fine young officer and pilot "" who "" continually flies intercept missions with the unit to increase his proficiency even further . """"
In the event ""increase"", does the state of the participant ""proficiency"" change?",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""A 1971 evaluation called Bush "" an exceptionally fine young officer and pilot "" who "" continually flies intercept missions with the unit to increase his proficiency even further. """"
In the event ""increase"", does the state of the participant ""proficiency"" change?

A:

The sentence is ambiguous. 

A 1971 evaluation called Bush "" an exceptionally fine young officer and pilot "" who "" continually flies intercept",82.0
83,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Andreas Bechtolsheim built a microcomputer ; Vinod Khosla recruited him and Scott McNealy to manufacture computers based on it , and Bill Joy to develop a UNIX - based OS for the computer .""
In the event ""manufacture"", does the state of the participant ""computers"" change?",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Andreas Bechtolsheim built a microcomputer ; Vinod Khosla recruited him and Scott McNealy to manufacture computers based on it, and Bill Joy to develop a UNIX - based OS for the computer.""
In the event ""manufacture"", does the state of the participant ""computers"" change?

A:

The answer is yes.
The sentence is a complete sentence",83.0
84,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I hope you do n't change your mind about going to the wedding Sunday .""
In the event ""change"", does the state of the participant ""mind"" change?",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I hope you don't change your mind about going to the wedding Sunday.""
In the event ""change"", does the state of the participant ""mind"" change?

A:

I hope you don't change your mind about going to the wedding Sunday.

The sentence is ambiguous.  The first part of the sentence is a question, and the second part is a statement.  The",84.0
85,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I believe he must have waited among the gorse bushes through which the path winds and struck him down as he passed .""
In the event ""struck"", does the state of the participant ""him"" change?",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I believe he must have waited among the gorse bushes through which the path winds and struck him down as he passed.""
In the event ""struck"", does the state of the participant ""him"" change?

A:

The sentence is ambiguous. 

I believe he must have waited among the gorse bushes through which the path winds and struck him down as he passed.

The",85.0
86,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I was told to take my coffee to go if I wanted to finish it .""
In the event ""finish"", does the state of the participant ""it"" change?",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I was told to take my coffee to go if I wanted to finish it.""
In the event ""finish"", does the state of the participant ""it"" change?

A:

The sentence is ambiguous. 

I was told to take my coffee to go if I wanted to finish it.

The sentence is ambiguous because the verb ""to go"" can be either ""to go",86.0
87,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Even my PA i went to the other day said "" it must by comforting to have gone to a heart surgeon like him who will do nothing for you "" .""
In the event ""said"", does the state of the participant ""PA"" change?",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""Even my PA i went to the other day said "" it must by comforting to have gone to a heart surgeon like him who will do nothing for you "".""
In the event ""said"", does the state of the participant ""PA"" change?

A:

The answer is yes.
The sentence is a yes-no question.
The state of the participant is the state of the speaker.",87.0
88,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The United States was to cut its level by 7 per cent .""
In the event ""was"", does the state of the participant ""States"" change?",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The United States was to cut its level by 7 per cent.""
In the event ""was"", does the state of the participant ""States"" change?

A:

The sentence is ambiguous. 

The United States was to cut its level by 7 per cent.

The sentence is ambiguous because the word ""was"" is not clear. 

The United States was to cut its",88.0
89,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I recommend this company to ANYONE and everyone that needs great work done at a reasonable rate !""
In the event ""recommend"", does the state of the participant ""company"" change?",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""I recommend this company to ANYONE and everyone that needs great work done at a reasonable rate!""
In the event ""recommend"", does the state of the participant ""company"" change?

A:

I recommend this company to ANYONE and everyone that needs great work done at a reasonable rate.

The sentence is a yes-no question. 

I recommend this company to ANY",89.0
90,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Every student of political science debates how you prevent an anti-democratic force from winning a democratic election and abolishing democracy .""
In the event ""winning"", does the state of the participant ""election"" change?",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Every student of political science debates how you prevent an anti-democratic force from winning a democratic election and abolishing democracy.""
In the event ""winning"", does the state of the participant ""election"" change?

A:

The sentence is ambiguous. 

Every student of political science debates how you prevent an anti-democratic force from winning a democratic election and abolishing democracy.

The first",90.0
91,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I melt brass and cast it http://www.mikegigi.com/castgobl.htm""
In the event ""cast"", does the state of the participant ""it"" change?",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I melt brass and cast it http://www.mikegigi.com/castgobl.htm""
In the event ""cast"", does the state of the participant ""it"" change?

A:

Yes, the state of the participant ""it"" changes.
The sentence is a yes-no question, and the answer is yes.
The sentence is a yes-no question",91.0
92,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I had a conversation with the woman running this place in April 2010 .""
In the event ""had"", does the state of the participant ""I"" change?",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""I had a conversation with the woman running this place in April 2010.""
In the event ""had"", does the state of the participant ""I"" change?

A:

The sentence is ambiguous. 

I had a conversation with the woman running this place in April 2010.

The sentence is ambiguous because the verb ""had"" is not clear. 

I had a conversation with",92.0
93,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Several candidates were assassinated and targeted these last two weeks , others have been forced under threats to withdraw and to follow the example of the Islamic party .""
In the event ""follow"", does the state of the participant ""example"" change?",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""Several candidates were assassinated and targeted these last two weeks, others have been forced under threats to withdraw and to follow the example of the Islamic party.""
In the event ""follow"", does the state of the participant ""example"" change?

A:

The state of the participant ""example"" changes.

The state of the participant ""example"" changes.

The state of the participant ""example",93.0
94,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I work for a large retail company recently expanding our operations into Canada and had to travel to ensure all of our computer network equipment was installed properly and on time .""
In the event ""installed"", does the state of the participant ""all"" change?",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I work for a large retail company recently expanding our operations into Canada and had to travel to ensure all of our computer network equipment was installed properly and on time.""
In the event ""installed"", does the state of the participant ""all"" change?

A:

Yes, the state of the participant ""all"" changes.
The sentence is a yes-no question, and the answer is yes.",94.0
95,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I called them for an estimate and they INSULTED ME WHEN I ASK THEM QUESTIONS .""
In the event ""INSULTED"", does the state of the participant ""they"" change?",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""I called them for an estimate and they INSULTED ME WHEN I ASK THEM QUESTIONS.""
In the event ""INSULTED"", does the state of the participant ""they"" change?

A:

The sentence is ambiguous. 

I called them for an estimate and they INSULTED ME WHEN I ASKED THEM QUESTIONS.

The first sentence is ambiguous. ",95.0
96,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Bradley 's record of 300 phenophases found that even prior to 1999 , spring was arriving in higher latitudes several weeks earlier than in the earlier years of her data .""
In the event ""arriving"", does the state of the participant ""spring"" change?",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Bradley's record of 300 phenophases found that even prior to 1999, spring was arriving in higher latitudes several weeks earlier than in the earlier years of her data.""
In the event ""arriving"", does the state of the participant ""spring"" change?

A:

The sentence is ambiguous. 

Bradley's record of 300 phenophases found that even prior to",96.0
97,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""At the time , guardsmen were required to accumulate a minimum of 50 points to meet their yearly obligation .""
In the event ""accumulate"", does the state of the participant ""minimum"" change?",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""At the time, guardsmen were required to accumulate a minimum of 50 points to meet their yearly obligation.""
In the event ""accumulate"", does the state of the participant ""minimum"" change?

A:

The state of the participant is the state of the guard.
The state of the guard is the state of the guard.
The state of the guard is the state of the guard",97.0
98,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""There 's plenty of parking , and I 've never had an issue with audience members who wo n't stop talking or answering their cellphones .""
In the event ""stop"", does the state of the participant ""members"" change?",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""There's plenty of parking, and I've never had an issue with audience members who won't stop talking or answering their cellphones.""
In the event ""stop"", does the state of the participant ""members"" change?

A:

The state of the participant is the same as the state of the audience.

A:

The state of the participant is the same as",98.0
99,gpt_neo_1.3b,change_of_state_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: """" Should the Arctic Ocean become ice - free in summer , it is likely that polar bears and some seal species would be driven toward extinction , "" the report concluded .""
In the event ""driven"", does the state of the participant ""bears"" change?",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: """" Should the Arctic Ocean become ice - free in summer, it is likely that polar bears and some seal species would be driven toward extinction, "" the report concluded.""
In the event ""driven"", does the state of the participant ""bears"" change?

A:

The answer is yes.
The Arctic Ocean is ice-free in summer.
The Arctic Ocean is ice-free in summer.",99.0
