,model,exp_type,prompt,pred,true,response,Unnamed: 0
53,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""Both India and Afghanistan deny the claim .""
Question: In the event ""deny"", does the participant ""India"" act with volition?
Answer: Yes
Sentence: ""He gave no indication on the value of the highest bid .""
Question: In the event ""gave"", does the participant ""He"" act with volition?
Answer: Yes
Sentence: ""My vet told me when a dog is vomiting a lot , it could be a sign of obstruction .""
Question: In the event ""vomiting"", does the participant ""dog"" act with volition?
Answer: No
Sentence: ""The bill reduces ISS operations by $ 120 million due to the continued reduced capability of the ISS for at least half of FY05 .""
Question: In the event ""reduces"", does the participant ""operations"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""Both India and Afghanistan deny the claim.""
Question: In the event ""deny"", does the participant ""India"" act with volition?
Answer: Yes
Sentence: ""He gave no indication on the value of the highest bid.""
Question: In the event ""gave"", does the participant ""He"" act with volition?
Answer: Yes
Sentence: ""My vet told me when a dog is vomiting a lot, it could be a sign of obstruction.""
Question: In the event ""vomiting"", does the participant ""dog"" act with volition?
Answer: No
Sentence: ""The bill reduces ISS operations by $ 120 million due to the continued reduced capability of the ISS for at least half of FY05.""
Question: In the event ""reduces"", does the participant ""operations"" act with volition?
Answer:  No
Sentence: ""The bill reduces ISS operations by $ 120 million due to the continued reduced capability of the ISS for at least half of FY05.""
Question: In the event ""reduces"", does the participant ""operations"" act with volition?
Answer: Yes
Sentence: ""The bill reduces ISS operations by $ 120 million due to the continued reduced capability of the ISS for at least half of FY05.""
Question: In the event ""reduces"", does the participant ""operations"" act with volition?
Answer: Yes
Sentence: ""The bill reduces ISS operations by $ 120 million due to the continued reduced capability of the ISS for at least half of FY05.""
Question: In the event ""reduces"", does the participant ""operations"" act with volition?
Answer: Yes
Sentence: ""The bill reduces ISS operations by $ 120 million due to the continued reduced capability of the ISS for at least half of FY",53.0
54,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""I frequent this resturant on a weekly basis but usally only for lunch .""
Question: In the event ""frequent"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""rumor has feb 05 on the calender .""
Question: In the event ""has"", does the participant ""rumor"" act with volition?
Answer: No
Sentence: ""There is a painting on my wall in the Oval -- first of all , I do n't know .""
Question: In the event ""is"", does the participant ""painting"" act with volition?
Answer: No
Sentence: ""The investors put big bucks into the building but are clueless about what makes a good dining or bar experience .""
Question: In the event ""put"", does the participant ""investors"" act with volition?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I frequent this resturant on a weekly basis but usally only for lunch.""
Question: In the event ""frequent"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""rumor has feb 05 on the calender.""
Question: In the event ""has"", does the participant ""rumor"" act with volition?
Answer: No
Sentence: ""There is a painting on my wall in the Oval -- first of all, I don't know.""
Question: In the event ""is"", does the participant ""painting"" act with volition?
Answer: No
Sentence: ""The investors put big bucks into the building but are clueless about what makes a good dining or bar experience.""
Question: In the event ""put"", does the participant ""investors"" act with volition?
Answer:  No
Sentence: ""I have a friend who is a lawyer and he is very good at his job.""
Question: In the event ""is"", does the participant ""lawyer"" act with volition?
Answer: Yes
Sentence: ""I have a friend who is a lawyer and he is very good at his job.""
Question: In the event ""is"", does the participant ""lawyer"" act with volition?
Answer: No
Sentence: ""I have a friend who is a lawyer and he is very good at his job.""
Question: In the event ""is"", does the participant ""lawyer"" act with volition?
Answer: Yes
Sentence: ""I have a friend who is a lawyer and he is very good at his job.""
Question: In the event ""is"", does the participant ""lawyer"" act with volition?
Answer: Yes
Sentence: ""I have a friend who",54.0
55,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""She had her cards memorized as well as everyone else s ( when you play you 'll see why you can know everyone else s hands ! ) .""
Question: In the event ""play"", does the participant ""you"" act with volition?
Answer: Yes
Sentence: ""Dr. Obina told me that his office closed at noon and that I should call him on Monday .""
Question: In the event ""told"", does the participant ""Obina"" act with volition?
Answer: Yes
Sentence: ""She had her cards memorized as well as everyone else s ( when you play you 'll see why you can know everyone else s hands ! ) .""
Question: In the event ""had"", does the participant ""She"" act with volition?
Answer: Yes
Sentence: ""Bangs said these animals are not equipped to survive in the wild , however , and they all almost certainly have died .""
Question: In the event ""died"", does the participant ""they"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""She had her cards memorized as well as everyone else s ( when you play you 'll see why you can know everyone else s hands! ).""
Question: In the event ""play"", does the participant ""you"" act with volition?
Answer: Yes
Sentence: ""Dr. Obina told me that his office closed at noon and that I should call him on Monday.""
Question: In the event ""told"", does the participant ""Obina"" act with volition?
Answer: Yes
Sentence: ""She had her cards memorized as well as everyone else s ( when you play you 'll see why you can know everyone else s hands! ).""
Question: In the event ""had"", does the participant ""She"" act with volition?
Answer: Yes
Sentence: ""Bangs said these animals are not equipped to survive in the wild, however, and they all almost certainly have died.""
Question: In the event ""died"", does the participant ""they"" act with volition?
Answer: 

A:

The answer is yes.
The question is asking about the action of the speaker, not the action of the listener.
The speaker is the one who is speaking, and the listener is the one who is listening.
The speaker is the one who is speaking, and the listener is the one who is listening.
The speaker is the one who is speaking, and the listener is the one who is listening.
The speaker is the one who is speaking, and the listener is the one who is listening.
The speaker is the one who is speaking, and the listener is the one who is listening.
The speaker is the one who is speaking, and the listener is the one who is listening.
The speaker is the one who is speaking, and the listener is",55.0
56,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""Mike Indivero , I understand that Mr. Mike Croall 's release date from NEPCO is Oct 31 , 2001 .""
Question: In the event ""understand"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: """" We applaud China 's space achievements , "" NASA spokesman Allard Beutel said Tuesday .""
Question: In the event ""said"", does the participant ""Beutel"" act with volition?
Answer: Yes
Sentence: ""They took on the challenge of making my Ferrari all I dreamed of and more .""
Question: In the event ""took"", does the participant ""They"" act with volition?
Answer: Yes
Sentence: ""On the next two pictures he took screenshots of two beheading video's .""
Question: In the event ""took"", does the participant ""screenshots"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""Mike Indivero, I understand that Mr. Mike Croall's release date from NEPCO is Oct 31, 2001.""
Question: In the event ""understand"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: """" We applaud China's space achievements, "" NASA spokesman Allard Beutel said Tuesday.""
Question: In the event ""said"", does the participant ""Beutel"" act with volition?
Answer: Yes
Sentence: ""They took on the challenge of making my Ferrari all I dreamed of and more.""
Question: In the event ""took"", does the participant ""They"" act with volition?
Answer: Yes
Sentence: ""On the next two pictures he took screenshots of two beheading video's.""
Question: In the event ""took"", does the participant ""screenshots"" act with volition?
Answer: 
Sentence: ""The first is a picture of a man with a gun in his hand, the second is a picture of a man with a gun in his hand.""
Question: In the event ""took"", does the participant ""screenshots"" act with volition?
Answer: Yes
Sentence: ""The first is a picture of a man with a gun in his hand, the second is a picture of a man with a gun in his hand.""
Question: In the event ""took"", does the participant ""screenshots"" act with volition?
Answer: Yes
Sentence: ""The first is a picture of a man with a gun in his hand, the second is a picture of a man with a gun in his hand.""
Question: In the event ""took"", does the participant ""screenshots"" act with volition?
Answer: Yes
Sentence: ""The first",56.0
57,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""They wanted to brainwash them and control them . ''""
Question: In the event ""brainwash"", does the participant ""them"" act with volition?
Answer: No
Sentence: ""I used to eat at places like New China or Green Buffet in Troy , MO - nothing terrible but not that great .""
Question: In the event ""used"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""He refused to believe them and ordered the military to win the war within two to three years ( before the next election in 1968 ) .""
Question: In the event ""refused"", does the participant ""He"" act with volition?
Answer: Yes
Sentence: ""But there are strong hints in the country that a new Indo - Sri Lanka defense deal could be in the making .""
Question: In the event ""are"", does the participant ""hints"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""They wanted to brainwash them and control them. ''""
Question: In the event ""brainwash"", does the participant ""them"" act with volition?
Answer: No
Sentence: ""I used to eat at places like New China or Green Buffet in Troy, MO - nothing terrible but not that great.""
Question: In the event ""used"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""He refused to believe them and ordered the military to win the war within two to three years ( before the next election in 1968 ).""
Question: In the event ""refused"", does the participant ""He"" act with volition?
Answer: Yes
Sentence: ""But there are strong hints in the country that a new Indo - Sri Lanka defense deal could be in the making.""
Question: In the event ""are"", does the participant ""hints"" act with volition?
Answer: 

A:

The word ""brainwash"" is a noun, and the verb ""brainwash"" is a verb. 
The word ""brainwash"" is a noun, and the verb ""brainwash"" is a verb.
The word ""brainwash"" is a noun, and the verb ""brainwash"" is a verb.
The word ""brainwash"" is a noun, and the verb ""brainwash"" is a verb.
The word ""brainwash"" is a noun, and the verb ""brainwash"" is a verb.
The word ""brainwash"" is a noun, and the verb ""brainwash"" is a verb.
The word ""brainwash"" is a noun, and the verb ""brainwash"" is a verb.
The word ""brainwash"" is a noun, and the verb ""brainwash"" is a verb.
",57.0
58,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""The Jewish marriage living to the right of George 's house said that he is an arrogant person who does never return a greeting .""
Question: In the event ""said"", does the participant ""marriage"" act with volition?
Answer: Yes
Sentence: ""You take a boat across the river , then spend a day biking , eating at a local restaurant , buying souvenirs and doing other things that are geared towards tourists .""
Question: In the event ""buying"", does the participant ""souvenirs"" act with volition?
Answer: No
Sentence: ""None of them did , and most importantly , the winning bidders did not .""
Question: In the event ""did"", does the participant ""None"" act with volition?
Answer: Yes
Sentence: ""Al Qaeda had both the means and opportunity .""
Question: In the event ""had"", does the participant ""Qaeda"" act with volition?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The Jewish marriage living to the right of George's house said that he is an arrogant person who does never return a greeting.""
Question: In the event ""said"", does the participant ""marriage"" act with volition?
Answer: Yes
Sentence: ""You take a boat across the river, then spend a day biking, eating at a local restaurant, buying souvenirs and doing other things that are geared towards tourists.""
Question: In the event ""buying"", does the participant ""souvenirs"" act with volition?
Answer: No
Sentence: ""None of them did, and most importantly, the winning bidders did not.""
Question: In the event ""did"", does the participant ""None"" act with volition?
Answer: Yes
Sentence: ""Al Qaeda had both the means and opportunity.""
Question: In the event ""had"", does the participant ""Qaeda"" act with volition?
Answer: 

A:

The answer is yes.
The sentence is a yes-no question.
The participant ""marriage"" acts with volition.
The participant ""souvenirs"" acts with volition.
The participant ""did"" acts with volition.
The participant ""None"" acts with volition.
The participant ""Al Qaeda"" acts with volition.

The participant ""marriage"" acts with volition.
The participant ""souvenirs"" acts with volition.
The participant ""did"" acts with volition.
The participant ""None"" acts with volition.
The participant ""Al Qaeda"" acts with volition.

The participant ""marriage"" acts with volition.
The participant ""souvenirs"" acts with volition.
The participant ""did"" acts with volition.
The participant ""None"" acts",58.0
59,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""I swear that he might have twisted it off had I understood what it would mean to Garcia .""
Question: In the event ""twisted"", does the participant ""he"" act with volition?
Answer: Yes
Sentence: ""She has to iron her pants on the driveway .""
Question: In the event ""has"", does the participant ""She"" act with volition?
Answer: Yes
Sentence: ""I thought it would pass until he started to vomit blood and would nt drink any water .""
Question: In the event ""started"", does the participant ""he"" act with volition?
Answer: No
Sentence: ""He needs more info about these trades ( i.e. , price info ) and would like to talk with you about it .""
Question: In the event ""needs"", does the participant ""info"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""I swear that he might have twisted it off had I understood what it would mean to Garcia.""
Question: In the event ""twisted"", does the participant ""he"" act with volition?
Answer: Yes
Sentence: ""She has to iron her pants on the driveway.""
Question: In the event ""has"", does the participant ""She"" act with volition?
Answer: Yes
Sentence: ""I thought it would pass until he started to vomit blood and would nt drink any water.""
Question: In the event ""started"", does the participant ""he"" act with volition?
Answer: No
Sentence: ""He needs more info about these trades ( i.e., price info ) and would like to talk with you about it.""
Question: In the event ""needs"", does the participant ""info"" act with volition?
Answer: 

A:

The question is a bit ambiguous. 

In the event ""twisted"", does the participant ""he"" act with volition?

The question is asking about the participant's volition. 

In the event ""twisted"", does the participant ""he"" act with volition?

The question is asking about the participant's volition. 

In the event ""has"", does the participant ""She"" act with volition?

The question is asking about the participant's volition. 

In the event ""started"", does the participant ""he"" act with volition?

The question is asking about the participant's volition. 

In the event ""started"", does the participant ""he"" act with volition?

The question is asking about the participant's volition. 

In the event ""started"", does the participant ""he"" act with vol",59.0
60,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: """" They 're just pushing them aside , "" he said .""
Question: In the event ""pushing"", does the participant ""They"" act with volition?
Answer: Yes
Sentence: ""Everybody seems to flee this country and move overseas , to Australia , etc .""
Question: In the event ""flee"", does the participant ""country"" act with volition?
Answer: No
Sentence: ""He says , I have to have an exact ADDRESS .""
Question: In the event ""says"", does the participant ""He"" act with volition?
Answer: Yes
Sentence: ""I needed a part for my appliance , the cost was very high so I said never mind , paid the fee and called a local business for a second quote .""
Question: In the event ""paid"", does the participant ""fee"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: """" They're just pushing them aside, "" he said.""
Question: In the event ""pushing"", does the participant ""They"" act with volition?
Answer: Yes
Sentence: ""Everybody seems to flee this country and move overseas, to Australia, etc.""
Question: In the event ""flee"", does the participant ""country"" act with volition?
Answer: No
Sentence: ""He says, I have to have an exact ADDRESS.""
Question: In the event ""says"", does the participant ""He"" act with volition?
Answer: Yes
Sentence: ""I needed a part for my appliance, the cost was very high so I said never mind, paid the fee and called a local business for a second quote.""
Question: In the event ""paid"", does the participant ""fee"" act with volition?
Answer: 

A:

The word ""volition"" is a noun, and the verb ""act"" is a verb. 
The verb ""act"" is a verb, and the noun ""volition"" is a noun. 
The verb ""act"" is a verb, and the noun ""volition"" is a noun. 
The verb ""act"" is a verb, and the noun ""volition"" is a noun. 
The verb ""act"" is a verb, and the noun ""volition"" is a noun. 
The verb ""act"" is a verb, and the noun ""volition"" is a noun. 
The verb ""act"" is a verb, and the noun ""volition"" is a noun. 
The verb ""act"" is a verb, and the noun ""volition"" is a noun. 
The verb ""act"" is a verb, and the noun ""volition""",60.0
61,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""They have the best Egg Drop Soup I have ever tasted .""
Question: In the event ""tasted"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""The name was derived from the founder 's name Dr. Michael Cowpland .""
Question: In the event ""derived"", does the participant ""name"" act with volition?
Answer: No
Sentence: ""With your help , we know she can do it !!""
Question: In the event ""know"", does the participant ""we"" act with volition?
Answer: Yes
Sentence: ""Well , I mean , you do n't have to be mad about it .""
Question: In the event ""mean"", does the participant ""I"" act with volition?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""They have the best Egg Drop Soup I have ever tasted.""
Question: In the event ""tasted"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""The name was derived from the founder's name Dr. Michael Cowpland.""
Question: In the event ""derived"", does the participant ""name"" act with volition?
Answer: No
Sentence: ""With your help, we know she can do it!!""
Question: In the event ""know"", does the participant ""we"" act with volition?
Answer: Yes
Sentence: ""Well, I mean, you don't have to be mad about it.""
Question: In the event ""mean"", does the participant ""I"" act with volition?
Answer:  No
Sentence: ""I'm not mad at you, but I'm not sure I want to be mad at you.""
Question: In the event ""want"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""I'm not mad at you, but I'm not sure I want to be mad at you.""
Question: In the event ""want"", does the participant ""I"" act with volition?
Answer: No
Sentence: ""I'm not mad at you, but I'm not sure I want to be mad at you.""
Question: In the event ""want"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""I'm not mad at you, but I'm not sure I want to be mad at you.""
Question: In the event ""want"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""I'm not mad at you, but I'm not sure I",61.0
62,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""The only neurological sign that he shows is that he barely drags his toes and sometimes has trouble with his right lead .""
Question: In the event ""is"", does the participant ""sign"" act with volition?
Answer: No
Sentence: ""Prices for electricity jumped from an average of $ 249 a megawatt to $ 700 a megawatt within three days , ISO records show .""
Question: In the event ""jumped"", does the participant ""Prices"" act with volition?
Answer: No
Sentence: ""Tangipahoa Parish sheriff 's deputy Christopher Blair Labat , 24 , was booked Tuesday on one count of aggravated rape and one count of crime against nature .""
Question: In the event ""booked"", does the participant ""Labat"" act with volition?
Answer: No
Sentence: ""Dignitaries condemn the act but visit her bereaved family and the money flows .""
Question: In the event ""condemn"", does the participant ""act"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""The only neurological sign that he shows is that he barely drags his toes and sometimes has trouble with his right lead.""
Question: In the event ""is"", does the participant ""sign"" act with volition?
Answer: No
Sentence: ""Prices for electricity jumped from an average of $ 249 a megawatt to $ 700 a megawatt within three days, ISO records show.""
Question: In the event ""jumped"", does the participant ""Prices"" act with volition?
Answer: No
Sentence: ""Tangipahoa Parish sheriff's deputy Christopher Blair Labat, 24, was booked Tuesday on one count of aggravated rape and one count of crime against nature.""
Question: In the event ""booked"", does the participant ""Labat"" act with volition?
Answer: No
Sentence: ""Dignitaries condemn the act but visit her bereaved family and the money flows.""
Question: In the event ""condemn"", does the participant ""act"" act with volition?
Answer:  No
Sentence: ""The victim's family's lawyer said the family's pain is compounded by the fact that the victim's family's money is now in the hands of the state.""
Question: In the event ""is"", does the participant ""act"" act with volition?
Answer: No
Sentence: ""The victim's family's lawyer said the family's pain is compounded by the fact that the victim's family's money is now in the hands of the state.""
Question: In the event ""is"", does the participant ""act"" act with volition?
Answer: No
Sentence: ""The victim's family's lawyer said the family's pain is compounded by the fact that the victim's family",62.0
63,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""I know that we address audit rights in the LLC agreement so this may not matter anyway if this is a right they already have .""
Question: In the event ""know"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""My friend goes to the Phils every 6 months or so and she has found that Korean Air has had the cheapest fares lately .""
Question: In the event ""goes"", does the participant ""friend"" act with volition?
Answer: Yes
Sentence: ""At the time , guardsmen were required to accumulate a minimum of 50 points to meet their yearly obligation .""
Question: In the event ""accumulate"", does the participant ""minimum"" act with volition?
Answer: No
Sentence: ""He says , I have to have an exact ADDRESS .""
Question: In the event ""says"", does the participant ""He"" act with volition?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I know that we address audit rights in the LLC agreement so this may not matter anyway if this is a right they already have.""
Question: In the event ""know"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""My friend goes to the Phils every 6 months or so and she has found that Korean Air has had the cheapest fares lately.""
Question: In the event ""goes"", does the participant ""friend"" act with volition?
Answer: Yes
Sentence: ""At the time, guardsmen were required to accumulate a minimum of 50 points to meet their yearly obligation.""
Question: In the event ""accumulate"", does the participant ""minimum"" act with volition?
Answer: No
Sentence: ""He says, I have to have an exact ADDRESS.""
Question: In the event ""says"", does the participant ""He"" act with volition?
Answer: 
Sentence: ""I have a friend who is a lawyer and he has been telling me that I should have a lawyer in the company.""
Question: In the event ""tell"", does the participant ""friend"" act with volition?
Answer: Yes
Sentence: ""I have a friend who is a lawyer and he has been telling me that I should have a lawyer in the company.""
Question: In the event ""tell"", does the participant ""friend"" act with volition?
Answer: Yes
Sentence: ""I have a friend who is a lawyer and he has been telling me that I should have a lawyer in the company.""
Question: In the event ""tell"", does the participant ""friend"" act with volition?
Answer: Yes
Sentence: ""I have a friend who is a lawyer and he has been telling me that I should have a",63.0
64,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""Newer semi-automatic wangs have a rail built into the receiver under the shaft .""
Question: In the event ""have"", does the participant ""wangs"" act with volition?
Answer: No
Sentence: ""I hope the owners and employees of this store have broken bedroom suites in their homes and furniture sitting in someone 's warehouse .""
Question: In the event ""hope"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""You need a background in law enforcement .""
Question: In the event ""need"", does the participant ""background"" act with volition?
Answer: No
Sentence: ""The salesperson refused !""
Question: In the event ""refused"", does the participant ""salesperson"" act with volition?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Newer semi-automatic wangs have a rail built into the receiver under the shaft.""
Question: In the event ""have"", does the participant ""wangs"" act with volition?
Answer: No
Sentence: ""I hope the owners and employees of this store have broken bedroom suites in their homes and furniture sitting in someone's warehouse.""
Question: In the event ""hope"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""You need a background in law enforcement.""
Question: In the event ""need"", does the participant ""background"" act with volition?
Answer: No
Sentence: ""The salesperson refused!""
Question: In the event ""refused"", does the participant ""salesperson"" act with volition?
Answer: 

A:

The word ""wangs"" is a noun, and the verb ""wangs"" is a verb. 
The verb ""wangs"" is a verb, and the noun ""wangs"" is a noun. 
The verb ""wangs"" is a verb, and the noun ""wangs"" is a verb. 
The verb ""wangs"" is a verb, and the noun ""wangs"" is a verb. 
The verb ""wangs"" is a verb, and the noun ""wangs"" is a verb. 
The verb ""wangs"" is a verb, and the noun ""wangs"" is a verb. 
The verb ""wangs"" is a verb, and the noun ""wangs"" is a verb. 
The verb ""wangs"" is a verb, and the noun ""wangs"" is a verb. 
The verb ""wangs"" is a verb, and the noun ""wangs"" is a verb.",64.0
65,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: """" ( China ) could be the second country to do that , "" Pike said .""
Question: In the event ""said"", does the participant ""Pike"" act with volition?
Answer: Yes
Sentence: ""One witness at the Moutasaddiq trial in Germany alleged that Zarqawi had not allowed Monotheism and Holy War to share resources with al - Qaeda in the early zeroes of the 21st century .""
Question: In the event ""alleged"", does the participant ""witness"" act with volition?
Answer: Yes
Sentence: ""She gave me amazing pictures at an amazing price and made my wedding day so memorable .""
Question: In the event ""gave"", does the participant ""me"" act with volition?
Answer: Yes
Sentence: ""Security in the hotel seemed to be excellent , but we were never given an explanation as to why someone would open these items .""
Question: In the event ""open"", does the participant ""someone"" act with volition?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: """" ( China ) could be the second country to do that, "" Pike said.""
Question: In the event ""said"", does the participant ""Pike"" act with volition?
Answer: Yes
Sentence: ""One witness at the Moutasaddiq trial in Germany alleged that Zarqawi had not allowed Monotheism and Holy War to share resources with al - Qaeda in the early zeroes of the 21st century.""
Question: In the event ""alleged"", does the participant ""witness"" act with volition?
Answer: Yes
Sentence: ""She gave me amazing pictures at an amazing price and made my wedding day so memorable.""
Question: In the event ""gave"", does the participant ""me"" act with volition?
Answer: Yes
Sentence: ""Security in the hotel seemed to be excellent, but we were never given an explanation as to why someone would open these items.""
Question: In the event ""open"", does the participant ""someone"" act with volition?
Answer: 

A:

The answer is yes.
The question is about the verb ""act"" in the sentence.
The verb ""act"" is a transitive verb.
The verb ""act"" is used to describe the action of an agent.
The verb ""act"" is used to describe the action of an agent.
The verb ""act"" is used to describe the action of an agent.
The verb ""act"" is used to describe the action of an agent.
The verb ""act"" is used to describe the action of an agent.
The verb ""act"" is used to describe the action of an agent.
The verb ""act"" is used to describe the action of an agent.
The verb ""act"" is used to describe the action of an agent.",65.0
66,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: ""I left you a voice mail on Friday .""
Question: In the event ""left"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""i knew someone in college who had one and i loved it .""
Question: In the event ""knew"", does the participant ""i"" act with volition?
Answer: Yes
Sentence: ""I was booked for 2 nights at this hotel in Oct 2007 .""
Question: In the event ""booked"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""Yesterday evening , the Posada story was featured in the public television news show in Germany ( ARD , Tagesthemen ) .""
Question: In the event ""featured"", does the participant ""ARD"" act with volition?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""I left you a voice mail on Friday.""
Question: In the event ""left"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""i knew someone in college who had one and i loved it.""
Question: In the event ""knew"", does the participant ""i"" act with volition?
Answer: Yes
Sentence: ""I was booked for 2 nights at this hotel in Oct 2007.""
Question: In the event ""booked"", does the participant ""I"" act with volition?
Answer: Yes
Sentence: ""Yesterday evening, the Posada story was featured in the public television news show in Germany ( ARD, Tagesthemen ).""
Question: In the event ""featured"", does the participant ""ARD"" act with volition?
Answer: 

A:

I think the answer is yes.
The verb ""to act"" is a transitive verb. It means ""to do something"".
The verb ""to be"" is a dative verb. It means ""to be in the place where you are"".
The verb ""to be in the place where you are"" is a dative verb. It means ""to be in the place where you are"".
The verb ""to be in the place where you are"" is a transitive verb. It means ""to be in the place where you are"".
The verb ""to be in the place where you are"" is a dative verb. It means ""to be in the place where you are"".
The verb ""to be in the place where you are"" is a transitive verb. It means ""to be in the place where you are"".
The verb ""to be in the place where you are"" is a dative verb. It means ""to be in the",66.0
67,gpt_neo_1.3b,volition_prefix_3,"Answer this yes-no question about the following sentence.
Sentence: """" We wish them a successful return of their astronauts . """"
Question: In the event ""wish"", does the participant ""them"" act with volition?
Answer: No
Sentence: ""Al - Qaeda wants them , Iran wants them , Russia wants the better ones , and all the US wants is to give them all a piece of coal .""
Question: In the event ""wants"", does the participant ""Qaeda"" act with volition?
Answer: Yes
Sentence: ""Midas has the most high tech equipment in town & I guarantee you if they told you it was electrical then in deed it s electrical !""
Question: In the event ""has"", does the participant ""Midas"" act with volition?
Answer: Yes
Sentence: ""I was amazed at the spiel they delivered .""
Question: In the event ""delivered"", does the participant ""they"" act with volition?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: """" We wish them a successful return of their astronauts. """"
Question: In the event ""wish"", does the participant ""them"" act with volition?
Answer: No
Sentence: ""Al - Qaeda wants them, Iran wants them, Russia wants the better ones, and all the US wants is to give them all a piece of coal.""
Question: In the event ""wants"", does the participant ""Qaeda"" act with volition?
Answer: Yes
Sentence: ""Midas has the most high tech equipment in town & I guarantee you if they told you it was electrical then in deed it s electrical!""
Question: In the event ""has"", does the participant ""Midas"" act with volition?
Answer: Yes
Sentence: ""I was amazed at the spiel they delivered.""
Question: In the event ""delivered"", does the participant ""they"" act with volition?
Answer:  No
Sentence: ""I was amazed at the spiel they delivered.""
Question: In the event ""spiel"", does the participant ""they"" act with volition?
Answer: Yes
Sentence: ""I was amazed at the spiel they delivered.""
Question: In the event ""spiel"", does the participant ""them"" act with volition?
Answer: Yes
Sentence: ""I was amazed at the spiel they delivered.""
Question: In the event ""spiel"", does the participant ""them"" act with volition?
Answer: Yes
Sentence: ""I was amazed at the spiel they delivered.""
Question: In the event ""spiel"", does the participant ""them"" act with volition?
Answer: Yes
Sentence: ""I was amazed at the spiel they delivered.""
Question: In the event ""spiel"", does the",67.0
